Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2266,2275,2517,2422,2489,2412,2655,2919,2562,2762,2883,2694,3077,2909,2484,2360,2094,2382,2722,2189,3166,2250,2327,2465,2151,3154,2121,2728,2627,2427,3539,2266,2488,2572,1933,3243,1886,2517,2316,1862,2875,1657,2279,2104,1553,2915,1521,1965,1835,1563,2552,1363,1500,1640,1246,2208,1024,1466,1303,926,1791,920,993,1138,846,1542,584,969,597,439,1134,389,532,542,394,979,258,348,397,168,444,186,218,188,115,212,63,103,57,36,211,153399,Ayartaw,MMR005014
 Yes - some difficulty,32,19,4,2,1,9,3,7,4,4,1,4,6,5,4,2,6,4,4,3,7,3,5,4,3,5,4,8,9,5,6,4,5,6,12,15,5,6,7,3,3,8,8,9,6,18,10,13,15,10,34,17,16,14,19,35,13,19,24,13,40,20,28,30,28,53,24,36,24,17,65,22,39,37,28,83,29,43,30,16,58,25,36,40,23,41,10,12,17,7,55,1566,Ayartaw,MMR005014
 Yes - a lot of difficulty,32,4,-,1,3,3,4,3,-,2,3,2,1,-,3,-,1,4,4,2,4,1,2,-,4,7,2,1,4,2,5,1,2,3,4,3,1,1,2,5,8,1,2,5,1,3,3,2,4,3,8,3,2,5,4,11,2,8,6,5,11,6,9,5,6,9,7,9,4,5,15,8,4,11,3,21,8,3,10,1,27,7,5,10,4,18,4,7,6,-,29,484,Ayartaw,MMR005014
 Yes - cannot walk at all,8,3,1,5,1,2,4,4,2,5,1,2,4,3,1,1,-,2,1,-,2,-,7,1,1,4,2,2,4,1,3,1,1,2,-,1,1,-,3,2,7,2,2,1,1,2,-,2,3,4,4,1,-,2,-,3,2,3,1,3,6,5,4,3,1,9,2,8,4,4,6,2,6,8,6,11,7,5,5,3,9,4,10,11,7,11,3,3,4,2,20,320,Ayartaw,MMR005014
 Total,2338,2301,2522,2430,2494,2426,2666,2933,2568,2773,2888,2702,3088,2917,2492,2363,2101,2392,2731,2194,3179,2254,2341,2470,2159,3170,2129,2739,2644,2435,3553,2272,2496,2583,1949,3262,1893,2524,2328,1872,2893,1668,2291,2119,1561,2938,1534,1982,1857,1580,2598,1384,1518,1661,1269,2257,1041,1496,1334,947,1848,951,1034,1176,881,1613,617,1022,629,465,1220,421,581,598,431,1094,302,399,442,188,538,222,269,249,149,282,80,125,84,45,315,155769,Ayartaw,MMR005014
