Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,783,828,782,859,856,753,868,905,897,951,982,867,874,922,867,863,735,805,815,672,806,664,681,711,738,877,830,860,857,892,1054,801,889,952,738,1083,950,900,859,727,949,857,1106,810,793,1031,901,911,920,822,1022,708,758,698,692,771,591,550,553,501,724,417,442,471,508,527,479,470,339,306,390,227,316,243,256,385,164,180,166,139,203,97,110,93,65,86,56,40,30,27,73,57726,Mindon,MMR009014
 Yes - some difficulty,5,1,2,2,6,1,3,4,2,2,3,2,5,2,4,6,4,6,1,5,2,2,2,3,3,6,1,2,6,9,4,5,2,3,10,12,6,3,3,6,7,8,7,8,7,17,10,11,3,17,25,14,9,18,15,20,20,16,21,24,28,15,21,23,30,32,30,25,22,25,41,24,30,33,31,43,33,24,19,26,50,12,20,25,15,15,14,17,5,8,25,1194,Mindon,MMR009014
 Yes - a lot of difficulty,2,2,1,-,-,1,-,-,2,1,-,1,-,2,-,3,2,-,2,1,1,-,-,2,1,2,-,-,-,2,3,5,1,3,4,3,-,3,2,2,2,1,1,1,1,2,1,-,1,1,2,-,1,3,5,6,3,3,2,2,3,1,6,4,2,6,7,5,4,4,7,6,2,10,7,12,7,6,8,7,10,5,5,6,8,10,8,6,2,3,11,280,Mindon,MMR009014
 Yes - cannot walk at all,-,3,3,2,1,1,1,1,1,3,-,2,-,1,-,-,-,-,2,1,-,-,-,1,-,2,-,1,2,-,-,-,-,3,-,1,-,-,2,1,-,-,-,-,1,-,2,-,1,-,5,-,-,1,2,-,1,2,1,2,-,3,-,3,1,4,2,5,-,4,3,2,5,-,2,5,5,7,-,5,6,2,6,3,2,2,1,5,2,1,18,157,Mindon,MMR009014
 Total,790,834,788,863,863,756,872,910,902,957,985,872,879,927,871,872,741,811,820,679,809,666,683,717,742,887,831,863,865,903,1061,811,892,961,752,1099,956,906,866,736,958,866,1114,819,802,1050,914,922,925,840,1054,722,768,720,714,797,615,571,577,529,755,436,469,501,541,569,518,505,365,339,441,259,353,286,296,445,209,217,193,177,269,116,141,127,90,113,79,68,39,39,127,59357,Mindon,MMR009014
