Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,722,761,804,887,918,898,859,932,882,894,921,888,980,984,1042,957,896,876,977,853,1095,781,896,838,782,1044,870,864,948,805,1044,727,849,813,700,860,626,622,826,586,805,550,753,644,552,727,519,539,618,463,661,381,527,527,415,541,390,304,295,248,404,209,212,161,177,226,115,150,97,64,132,58,68,64,57,127,72,33,48,33,45,19,22,26,21,18,13,16,8,3,24,47688,Shwethaungyan(ST),MMR017001
 Yes - some difficulty,8,11,2,3,3,3,2,1,3,5,3,2,4,3,3,4,1,5,4,4,6,2,4,2,2,5,5,4,4,1,7,10,8,10,12,11,9,13,17,11,32,15,29,35,20,30,17,30,36,30,55,25,40,58,33,42,24,30,30,21,40,19,24,16,25,27,21,20,20,11,23,14,27,17,27,35,26,19,22,8,21,5,7,7,6,12,5,6,3,7,14,1383,Shwethaungyan(ST),MMR017001
 Yes - a lot of difficulty,23,5,2,1,-,1,1,1,2,-,2,1,-,1,-,1,-,-,-,3,1,1,-,-,-,1,-,-,2,-,2,-,1,1,2,1,-,-,2,1,2,2,2,3,2,3,1,4,1,2,10,2,7,7,4,4,5,9,5,4,15,6,-,5,3,8,6,4,4,8,10,7,5,5,5,13,3,10,5,4,11,3,6,5,5,3,2,4,5,4,9,321,Shwethaungyan(ST),MMR017001
 Yes - cannot walk at all,12,2,4,4,1,1,1,-,3,1,3,-,1,1,1,1,1,-,1,-,2,1,1,-,-,-,-,1,1,-,2,2,2,1,2,-,-,-,-,-,-,-,-,-,2,1,1,-,1,1,-,-,2,3,2,3,2,-,2,-,4,1,1,1,1,-,-,1,-,-,4,2,1,2,2,7,2,2,3,4,4,4,3,2,4,3,2,3,1,2,7,146,Shwethaungyan(ST),MMR017001
 Total,765,779,812,895,922,903,863,934,890,900,929,891,985,989,1046,963,898,881,982,860,1104,785,901,840,784,1050,875,869,955,806,1055,739,860,825,716,872,635,635,845,598,839,567,784,682,576,761,538,573,656,496,726,408,576,595,454,590,421,343,332,273,463,235,237,183,206,261,142,175,121,83,169,81,101,88,91,182,103,64,78,49,81,31,38,40,36,36,22,29,17,16,54,49538,Shwethaungyan(ST),MMR017001
