Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1558,1519,1756,1840,1722,1850,1936,1764,2015,1670,2138,1580,2044,1985,1636,1839,1697,1511,1798,1262,1704,1006,1069,1027,1056,1302,1019,867,1041,827,1527,789,864,814,776,1002,800,675,717,583,1112,505,772,723,734,895,614,521,675,531,1091,486,596,559,669,645,575,382,455,342,765,290,266,263,273,351,210,210,190,149,320,101,120,112,122,107,104,67,87,51,124,31,36,31,26,28,23,19,11,14,59,72027,Tamoenye(ST),MMR015011
 Yes - some difficulty,53,27,15,10,5,1,1,4,2,2,2,-,3,3,-,4,-,5,4,-,-,5,1,2,3,2,2,6,3,6,3,3,2,4,2,9,4,3,-,6,9,1,8,7,6,11,8,4,10,3,19,11,8,13,14,16,18,13,11,20,47,21,13,24,21,26,23,17,15,15,45,20,28,12,21,28,22,8,28,12,48,13,12,12,13,10,5,4,3,2,27,1012,Tamoenye(ST),MMR015011
 Yes - a lot of difficulty,29,8,2,2,1,-,3,-,-,1,-,-,1,-,-,1,2,-,2,2,2,-,1,1,2,2,-,2,1,2,-,1,1,-,1,3,-,-,2,1,1,2,2,1,2,1,2,1,1,2,3,1,-,4,2,4,1,4,4,2,4,3,3,2,-,4,5,2,3,-,8,1,5,4,2,2,2,3,2,-,12,3,5,3,3,8,1,-,-,2,8,216,Tamoenye(ST),MMR015011
 Yes - cannot walk at all,12,-,-,-,2,-,1,2,-,1,-,-,-,-,-,-,-,1,-,-,2,1,-,-,-,-,1,1,-,1,1,-,1,-,-,-,-,3,-,-,1,-,-,-,1,2,2,-,-,-,1,-,-,-,-,1,-,-,2,3,3,-,-,-,-,1,4,1,-,1,-,1,1,-,1,2,-,1,-,-,-,-,1,-,1,-,-,-,1,-,1,63,Tamoenye(ST),MMR015011
 Total,1652,1554,1773,1852,1730,1851,1941,1770,2017,1674,2140,1580,2048,1988,1636,1844,1699,1517,1804,1264,1708,1012,1071,1030,1061,1306,1022,876,1045,836,1531,793,868,818,779,1014,804,681,719,590,1123,508,782,731,743,909,626,526,686,536,1114,498,604,576,685,666,594,399,472,367,819,314,282,289,294,382,242,230,208,165,373,123,154,128,146,139,128,79,117,63,184,47,54,46,43,46,29,23,15,18,95,73318,Tamoenye(ST),MMR015011
