Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1977,2149,2126,2197,2406,2110,2329,2362,2357,2565,2623,2647,2958,3472,3660,3497,3602,4047,4731,4269,4981,4546,4632,4522,4109,4370,3898,3859,4056,3668,4476,3122,3550,3327,2924,3353,2940,2713,3074,2666,3334,2358,2965,2733,2417,2963,2442,2458,2733,2242,2476,1937,2116,2144,1841,1933,1682,1638,1647,1386,1696,1033,1210,1212,928,1175,809,941,751,547,713,448,530,579,471,618,469,309,400,245,332,197,221,220,170,163,140,100,80,52,233,195307,Mayangon,MMR013042
 Yes - some difficulty,5,4,-,4,3,6,-,2,3,4,7,4,5,5,5,3,4,6,4,10,7,8,10,10,8,5,20,11,9,12,8,7,12,9,9,12,6,8,15,12,9,11,8,16,15,11,14,25,20,20,28,24,22,34,22,21,29,29,31,23,51,23,32,32,29,35,29,49,41,23,50,27,45,57,37,50,33,42,43,28,50,29,39,45,32,35,29,21,17,15,59,1821,Mayangon,MMR013042
 Yes - a lot of difficulty,2,4,1,3,4,1,1,4,2,2,-,5,3,4,4,2,3,4,1,3,1,4,-,3,3,5,2,2,3,-,2,4,9,7,2,8,3,9,4,9,4,1,4,6,4,5,3,6,3,5,6,4,6,11,7,10,5,14,10,19,18,5,9,10,8,11,6,16,11,9,13,11,7,10,15,19,9,7,13,14,15,10,17,16,12,15,11,11,7,4,38,643,Mayangon,MMR013042
 Yes - cannot walk at all,4,1,1,2,3,2,1,3,3,4,3,-,4,7,3,1,2,2,2,-,6,1,-,1,3,2,1,-,3,3,1,1,2,2,1,2,1,2,2,2,2,4,4,3,2,3,3,2,4,3,7,2,4,2,5,2,4,4,5,4,4,2,6,5,7,9,5,5,6,1,7,7,4,10,4,9,7,2,7,4,12,5,6,4,3,4,9,7,3,3,22,342,Mayangon,MMR013042
 Total,1988,2158,2128,2206,2416,2119,2331,2371,2365,2575,2633,2656,2970,3488,3672,3503,3611,4059,4738,4282,4995,4559,4642,4536,4123,4382,3921,3872,4071,3683,4487,3134,3573,3345,2936,3375,2950,2732,3095,2689,3349,2374,2981,2758,2438,2982,2462,2491,2760,2270,2517,1967,2148,2191,1875,1966,1720,1685,1693,1432,1769,1063,1257,1259,972,1230,849,1011,809,580,783,493,586,656,527,696,518,360,463,291,409,241,283,285,217,217,189,139,107,74,352,198113,Mayangon,MMR013042
