Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1761,1725,1933,2129,2112,2187,2167,2308,1947,2081,2375,2132,2369,2425,2198,2118,1833,2077,2133,1777,2362,1736,1768,1801,1611,2259,1590,1799,1908,1678,2431,1417,1784,1784,1421,2624,1447,1798,1743,1402,2470,1221,1826,1690,1325,2361,1428,1639,1589,1223,1921,1241,1313,1305,1104,1703,977,1072,1006,811,1360,698,928,1009,744,1262,587,805,571,398,828,300,421,440,322,743,277,308,343,158,364,170,163,164,128,161,66,70,50,47,142,121402,Ngazun,MMR010021
 Yes - some difficulty,4,6,7,2,4,3,1,1,3,9,9,4,2,6,8,4,2,3,1,5,3,2,1,2,2,11,5,5,5,3,5,4,5,6,5,7,9,7,5,6,9,7,9,10,11,13,7,19,18,15,26,16,18,24,26,31,32,32,36,34,47,31,35,51,33,75,27,52,42,31,86,46,41,54,36,112,52,44,57,36,84,34,41,52,24,52,24,26,17,13,59,1989,Ngazun,MMR010021
 Yes - a lot of difficulty,7,4,3,3,1,5,1,3,-,4,2,2,2,5,1,1,3,2,4,2,6,1,2,2,1,1,3,1,2,4,4,1,1,2,2,4,2,1,1,2,4,3,4,7,3,6,2,2,1,2,6,5,7,8,4,7,1,5,6,3,6,6,12,7,4,20,5,15,11,11,23,6,9,8,6,20,8,16,12,6,27,8,15,11,12,14,3,11,9,3,36,544,Ngazun,MMR010021
 Yes - cannot walk at all,7,1,2,4,3,3,2,1,-,-,1,1,1,4,2,2,1,3,3,-,3,1,-,1,1,-,1,-,2,1,1,-,2,1,1,1,1,1,-,2,3,1,2,2,-,3,1,2,1,2,1,-,2,2,3,4,2,2,1,1,2,3,2,4,4,7,5,3,1,1,7,5,1,8,3,16,5,6,11,5,11,4,6,8,3,11,8,12,8,8,24,298,Ngazun,MMR010021
 Total,1779,1736,1945,2138,2120,2198,2171,2313,1950,2094,2387,2139,2374,2440,2209,2125,1839,2085,2141,1784,2374,1740,1771,1806,1615,2271,1599,1805,1917,1686,2441,1422,1792,1793,1429,2636,1459,1807,1749,1412,2486,1232,1841,1709,1339,2383,1438,1662,1609,1242,1954,1262,1340,1339,1137,1745,1012,1111,1049,849,1415,738,977,1071,785,1364,624,875,625,441,944,357,472,510,367,891,342,374,423,205,486,216,225,235,167,238,101,119,84,71,261,124233,Ngazun,MMR010021
