Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3482,3462,3758,3696,3867,3730,4132,4327,3868,3917,4284,3981,4271,4292,4081,3668,3358,3569,3601,3057,4049,3025,2914,2986,2829,3709,2899,3049,3257,3077,3833,2876,3121,3240,2666,3818,2694,2968,3193,2785,3486,2382,3117,2777,2433,3553,2402,2637,2267,2011,2790,2119,2103,2381,2016,2539,1853,2057,1916,1676,2310,1618,1749,1711,1257,1627,997,1311,895,680,1064,572,693,741,580,993,523,555,539,271,496,276,298,274,171,231,131,133,69,48,244,210961,Yesagyo,MMR009019
 Yes - some difficulty,18,34,27,17,21,15,10,11,6,12,5,3,6,5,6,12,8,8,5,7,17,10,4,4,6,8,14,14,10,9,26,8,14,17,17,20,18,14,12,26,22,18,15,17,19,32,16,20,17,15,47,25,37,42,31,46,30,42,57,37,72,48,56,84,64,73,56,76,54,35,97,49,82,66,52,124,74,69,78,49,90,55,57,51,48,64,37,31,33,16,69,2998,Yesagyo,MMR009019
 Yes - a lot of difficulty,71,25,10,5,7,5,2,3,2,4,7,4,3,2,2,2,-,2,3,1,3,2,3,2,3,-,4,4,3,2,5,1,2,5,3,9,6,3,5,4,6,5,3,4,5,6,8,4,4,9,6,6,6,12,12,8,6,8,10,12,15,10,16,16,7,22,15,15,12,12,21,14,23,22,7,36,21,21,24,17,27,10,19,18,14,19,11,14,10,3,37,897,Yesagyo,MMR009019
 Yes - cannot walk at all,7,2,7,3,3,3,3,4,5,-,-,2,1,3,2,2,2,2,3,1,4,1,2,-,-,1,3,5,2,4,4,6,1,-,3,5,3,1,2,4,5,5,1,5,2,5,4,2,1,5,2,3,8,5,5,8,4,3,4,4,8,6,9,9,8,3,7,13,3,3,10,9,10,13,8,30,8,16,16,7,18,5,14,10,5,13,5,8,5,4,26,496,Yesagyo,MMR009019
 Total,3578,3523,3802,3721,3898,3753,4147,4345,3881,3933,4296,3990,4281,4302,4091,3684,3368,3581,3612,3066,4073,3038,2923,2992,2838,3718,2920,3072,3272,3092,3868,2891,3138,3262,2689,3852,2721,2986,3212,2819,3519,2410,3136,2803,2459,3596,2430,2663,2289,2040,2845,2153,2154,2440,2064,2601,1893,2110,1987,1729,2405,1682,1830,1820,1336,1725,1075,1415,964,730,1192,644,808,842,647,1183,626,661,657,344,631,346,388,353,238,327,184,186,117,71,376,215352,Yesagyo,MMR009019
