Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,6543,6329,6466,6947,7163,7007,7195,7393,7030,7174,7245,6895,7695,8303,7725,6694,6638,6827,7129,6132,6875,5597,5841,5953,5356,6162,5226,5475,5741,5328,6735,4741,5353,5176,4429,5509,4584,4849,5058,4437,5246,3854,4734,4399,3967,4849,3585,3883,3946,3319,4391,3025,3173,3096,3015,3166,2591,2421,2415,1995,2599,1592,1648,1754,1647,1871,1411,1397,1059,790,1168,643,739,745,691,810,523,453,526,289,496,226,242,212,201,219,118,88,70,67,222,344541,Kalay,MMR014005
 Yes - some difficulty,10,9,14,22,9,7,9,9,10,13,9,17,19,9,18,11,7,11,14,18,23,16,12,12,21,31,16,26,25,7,22,22,23,21,14,25,23,16,16,16,21,23,29,32,36,41,27,41,43,40,45,28,39,38,47,46,44,36,44,48,65,37,34,43,48,63,53,53,34,36,71,22,44,40,54,64,41,37,44,26,64,26,34,28,26,31,11,17,6,9,48,2589,Kalay,MMR014005
 Yes - a lot of difficulty,4,5,5,6,6,4,5,2,6,5,10,4,5,12,8,4,3,2,4,7,7,5,9,9,5,8,6,6,6,3,10,6,4,10,9,8,7,8,6,4,12,1,3,11,8,6,13,7,10,10,10,12,16,15,7,15,14,10,14,14,20,8,7,14,19,17,15,12,11,8,27,7,15,18,14,32,15,17,8,22,23,9,17,16,8,13,7,4,7,2,29,892,Kalay,MMR014005
 Yes - cannot walk at all,5,4,6,8,9,12,7,3,5,6,4,6,3,7,7,3,2,7,5,3,5,3,2,8,3,7,7,4,7,6,6,7,5,2,4,6,5,3,4,4,4,2,3,6,-,5,6,6,2,4,7,7,6,7,7,5,7,3,8,7,8,3,4,6,2,9,7,7,3,11,9,5,8,9,9,17,9,3,13,9,8,5,2,6,14,5,8,9,4,1,26,551,Kalay,MMR014005
 Total,6562,6347,6491,6983,7187,7030,7216,7407,7051,7198,7268,6922,7722,8331,7758,6712,6650,6847,7152,6160,6910,5621,5864,5982,5385,6208,5255,5511,5779,5344,6773,4776,5385,5209,4456,5548,4619,4876,5084,4461,5283,3880,4769,4448,4011,4901,3631,3937,4001,3373,4453,3072,3234,3156,3076,3232,2656,2470,2481,2064,2692,1640,1693,1817,1716,1960,1486,1469,1107,845,1275,677,806,812,768,923,588,510,591,346,591,266,295,262,249,268,144,118,87,79,325,348573,Kalay,MMR014005
