Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1259,1427,1336,1415,1512,1435,1576,1750,1760,1897,1829,1732,1880,1929,1701,1613,1456,1598,1502,1371,1576,1245,1253,1299,1233,1383,1179,1277,1393,1225,1531,1171,1263,1229,1105,1339,1076,1063,1131,971,1178,903,1036,965,860,1049,815,842,844,759,884,651,738,801,654,744,589,543,558,485,601,378,424,397,396,422,287,269,189,134,236,133,167,153,162,191,100,99,106,63,104,54,63,51,57,26,29,21,20,9,50,78209,Pindaya,MMR014006
 Yes - some difficulty,12,5,14,9,5,3,3,2,2,2,4,3,-,1,2,3,2,5,1,1,2,2,2,-,3,2,2,4,-,2,1,3,-,4,1,4,3,7,3,2,6,3,8,8,8,9,9,5,8,8,6,5,10,14,14,20,7,12,13,8,26,21,22,12,23,16,21,13,14,11,32,16,24,19,17,31,14,16,9,9,27,15,9,12,14,10,7,4,9,5,16,801,Pindaya,MMR014006
 Yes - a lot of difficulty,9,4,3,2,2,-,1,2,3,2,1,2,3,1,2,-,-,-,-,2,2,1,1,1,-,2,1,1,-,-,2,-,-,2,-,2,1,-,4,1,-,-,3,2,1,1,-,2,3,1,5,2,2,2,2,5,4,5,-,1,4,2,4,2,2,3,1,5,2,-,3,2,2,-,6,6,1,1,6,3,6,3,1,-,6,5,1,3,2,-,1,184,Pindaya,MMR014006
 Yes - cannot walk at all,-,-,1,1,-,2,2,1,3,2,1,1,1,2,1,1,-,3,1,1,1,1,-,1,-,1,3,2,-,-,2,-,-,1,-,1,1,-,-,2,-,1,2,-,-,2,-,1,-,1,1,1,1,1,3,-,2,1,4,1,2,1,2,3,-,3,1,1,1,1,4,-,1,1,3,1,3,2,2,1,2,1,1,1,-,2,1,-,-,-,6,109,Pindaya,MMR014006
 Total,1280,1436,1354,1427,1519,1440,1582,1755,1768,1903,1835,1738,1884,1933,1706,1617,1458,1606,1504,1375,1581,1249,1256,1301,1236,1388,1185,1284,1393,1227,1536,1174,1263,1236,1106,1346,1081,1070,1138,976,1184,907,1049,975,869,1061,824,850,855,769,896,659,751,818,673,769,602,561,575,495,633,402,452,414,421,444,310,288,206,146,275,151,194,173,188,229,118,118,123,76,139,73,74,64,77,43,38,28,31,14,73,79303,Pindaya,MMR014006
