Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2313,2416,2338,2744,2945,2976,2797,2999,2898,3150,3087,2999,3057,3306,3098,2818,2585,2510,2653,2319,2667,2376,2388,2540,2255,2809,2478,2597,2786,2506,2989,2263,2478,2700,2241,2799,2348,2316,2693,2319,2649,1847,2347,2243,1965,2337,1961,1859,2099,1747,1816,1463,1661,1691,1318,1721,1301,1232,1232,965,1322,898,881,967,791,984,764,778,544,421,618,310,332,374,347,543,272,228,276,149,234,134,158,134,136,138,81,53,61,37,136,155111,Thongwa,MMR013025
 Yes - some difficulty,21,40,16,23,7,12,13,9,9,5,13,7,7,6,9,12,7,8,9,1,6,5,3,6,7,6,7,7,3,6,17,6,6,10,9,8,13,11,14,8,18,8,20,11,14,21,14,21,18,22,25,25,30,26,32,33,22,31,35,35,41,35,35,50,37,52,46,48,33,32,39,22,22,32,45,58,37,39,52,30,44,16,45,29,22,39,15,20,5,8,41,1922,Thongwa,MMR013025
 Yes - a lot of difficulty,36,13,9,3,12,4,3,4,4,8,5,3,6,2,4,2,3,3,1,2,-,2,-,2,1,4,1,-,1,-,2,2,3,3,3,-,2,3,3,3,6,1,6,2,6,4,5,4,3,4,4,7,3,6,4,6,4,3,9,9,9,7,4,6,9,7,6,11,8,7,12,5,9,8,11,24,10,8,16,5,8,10,4,7,6,9,8,10,6,3,18,529,Thongwa,MMR013025
 Yes - cannot walk at all,10,8,5,3,2,4,1,2,3,7,8,1,5,6,3,4,2,2,2,-,1,1,1,2,-,2,4,2,-,-,3,-,-,3,2,1,2,1,3,-,1,-,-,4,1,4,1,4,4,3,3,3,2,4,3,3,3,4,5,2,2,6,4,4,6,5,1,5,-,1,5,3,5,4,7,7,4,9,12,7,5,5,5,3,7,6,6,2,4,3,11,314,Thongwa,MMR013025
 Total,2380,2477,2368,2773,2966,2996,2814,3014,2914,3170,3113,3010,3075,3320,3114,2836,2597,2523,2665,2322,2674,2384,2392,2550,2263,2821,2490,2606,2790,2512,3011,2271,2487,2716,2255,2808,2365,2331,2713,2330,2674,1856,2373,2260,1986,2366,1981,1888,2124,1776,1848,1498,1696,1727,1357,1763,1330,1270,1281,1011,1374,946,924,1027,843,1048,817,842,585,461,674,340,368,418,410,632,323,284,356,191,291,165,212,173,171,192,110,85,76,51,206,157876,Thongwa,MMR013025
