Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2045,1924,2024,2186,2390,2287,2503,2604,2667,2682,2808,2891,3231,3903,3446,3163,2856,2845,3600,2956,3054,2507,2759,2657,2519,3032,2400,2487,2791,2341,3158,2131,2404,2248,1994,2467,1784,1851,2191,1653,2152,1453,2241,1988,1652,2361,1687,1469,1748,1415,1713,1223,1523,1505,1254,1448,1247,1036,1134,782,1197,690,845,784,689,1001,569,682,483,299,466,179,280,271,249,476,236,192,288,134,227,136,143,148,129,148,89,76,40,33,143,145792,Sittway,MMR012001
 Yes - some difficulty,28,20,4,10,15,6,4,10,7,15,8,11,6,10,9,4,5,5,8,9,8,2,4,12,3,9,10,8,13,9,13,11,5,5,11,12,7,10,11,9,18,15,22,13,13,25,22,27,21,18,21,17,19,18,20,24,32,24,16,26,34,13,25,27,26,44,22,24,30,15,30,11,18,22,25,45,25,17,22,13,46,14,12,22,16,25,18,12,12,3,42,1487,Sittway,MMR012001
 Yes - a lot of difficulty,18,12,8,5,10,3,4,2,2,2,2,1,1,1,3,6,5,-,1,3,2,-,1,2,1,3,3,1,2,2,3,2,1,3,3,3,3,2,3,1,4,2,10,3,1,7,3,5,2,2,7,-,5,6,6,10,3,4,10,2,7,5,4,6,6,6,1,9,7,2,17,1,3,4,9,7,9,7,6,3,11,6,4,4,8,6,5,4,3,3,20,415,Sittway,MMR012001
 Yes - cannot walk at all,14,-,2,3,2,2,2,1,-,1,2,1,5,1,-,2,1,1,2,2,3,1,-,1,1,5,2,5,2,1,1,-,3,-,1,1,2,1,1,2,3,-,2,3,3,1,3,2,3,2,2,1,2,1,4,2,5,1,2,2,4,2,3,2,3,5,4,3,2,5,-,-,-,1,2,4,1,-,1,2,4,1,5,5,2,4,4,1,-,2,12,205,Sittway,MMR012001
 Total,2105,1956,2038,2204,2417,2298,2513,2617,2676,2700,2820,2904,3243,3915,3458,3175,2867,2851,3611,2970,3067,2510,2764,2672,2524,3049,2415,2501,2808,2353,3175,2144,2413,2256,2009,2483,1796,1864,2206,1665,2177,1470,2275,2007,1669,2394,1715,1503,1774,1437,1743,1241,1549,1530,1284,1484,1287,1065,1162,812,1242,710,877,819,724,1056,596,718,522,321,513,191,301,298,285,532,271,216,317,152,288,157,164,179,155,183,116,93,55,41,217,147899,Sittway,MMR012001
