Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2012,2044,2193,2252,2264,2126,2299,2319,2228,2033,2310,2095,2359,2387,2179,2048,2090,1919,2513,1831,2480,1607,1889,1752,1726,2064,1618,1666,2005,1438,2559,1205,1599,1315,1240,1956,1318,1224,1401,897,1935,803,1246,1150,1138,1655,1014,897,1126,774,1790,846,981,883,889,1191,990,637,731,459,1204,475,497,466,458,653,383,340,298,148,487,159,175,185,150,289,164,90,149,80,264,79,90,86,88,112,80,38,45,28,152,105507,Namkham,MMR015010
 Yes - some difficulty,10,9,15,-,9,1,2,6,1,2,2,4,3,5,5,3,2,4,3,6,8,5,2,6,2,7,5,4,4,5,9,4,6,3,3,4,8,4,4,4,6,-,7,5,5,10,8,8,12,8,31,10,15,27,11,14,24,13,23,5,43,14,20,15,24,33,20,15,17,10,50,17,21,21,19,37,28,11,23,11,50,6,12,14,14,15,19,13,15,5,40,1083,Namkham,MMR015010
 Yes - a lot of difficulty,6,10,2,2,-,2,1,2,2,-,3,1,3,-,-,3,-,-,1,-,-,-,1,3,4,1,1,2,2,-,3,1,1,1,-,1,-,1,3,-,4,3,2,1,1,3,2,-,1,2,9,2,5,4,5,6,1,4,4,3,10,5,6,3,3,5,6,7,3,2,7,1,3,2,3,8,2,3,6,7,22,2,5,4,5,11,4,2,2,5,11,290,Namkham,MMR015010
 Yes - cannot walk at all,10,-,3,2,1,1,2,-,3,1,1,2,1,2,2,1,-,2,4,-,1,1,1,3,-,2,-,-,1,-,-,1,-,1,1,3,1,-,1,-,2,-,1,1,-,4,2,-,1,-,2,1,1,-,4,1,3,2,4,4,5,2,1,4,1,1,2,-,4,1,7,2,1,2,1,3,2,1,1,-,7,-,2,1,1,3,4,-,-,1,6,154,Namkham,MMR015010
 Total,2038,2063,2213,2256,2274,2130,2304,2327,2234,2036,2316,2102,2366,2394,2186,2055,2092,1925,2521,1837,2489,1613,1893,1764,1732,2074,1624,1672,2012,1443,2571,1211,1606,1320,1244,1964,1327,1229,1409,901,1947,806,1256,1157,1144,1672,1026,905,1140,784,1832,859,1002,914,909,1212,1018,656,762,471,1262,496,524,488,486,692,411,362,322,161,551,179,200,210,173,337,196,105,179,98,343,87,109,105,108,141,107,53,62,39,209,107034,Namkham,MMR015010
