Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4309,4436,5218,5386,5665,5556,5870,5894,5622,5490,5765,5522,5951,6033,5618,5464,4802,4801,5128,4237,5003,3783,4178,4251,3957,4608,3799,3743,4136,3605,4505,3193,3581,3577,2929,3971,2863,2973,3488,2941,3522,2354,3136,2930,2615,3498,2597,2420,2744,2280,3024,2200,2209,2304,2132,2360,1956,1654,1754,1458,1933,1072,1174,1030,962,1185,861,898,710,477,842,388,471,471,414,806,450,325,397,235,382,192,209,162,143,202,97,52,57,45,196,247836,Kyauktaga,MMR007006
 Yes - some difficulty,112,107,77,34,11,13,14,12,8,13,13,13,12,12,7,18,16,10,11,6,18,8,11,17,7,13,4,12,13,9,9,5,9,13,12,18,13,12,16,14,21,10,19,13,20,28,19,13,24,23,33,25,23,34,27,32,37,22,29,27,50,23,38,33,37,59,28,38,39,29,46,20,21,46,35,71,41,41,49,26,70,34,36,42,28,33,31,17,19,13,63,2387,Kyauktaga,MMR007006
 Yes - a lot of difficulty,38,16,11,6,8,4,9,6,4,5,4,3,-,6,2,2,3,2,10,5,5,2,4,3,5,4,7,4,3,2,4,1,4,4,1,3,2,1,2,4,3,2,3,2,8,4,6,4,2,6,9,5,5,7,3,5,9,6,8,7,13,7,10,5,6,10,4,6,8,3,14,6,6,12,5,18,4,10,8,7,9,10,8,13,12,11,10,8,3,2,20,581,Kyauktaga,MMR007006
 Yes - cannot walk at all,15,3,3,4,7,9,5,4,7,4,3,4,5,3,4,3,3,5,1,1,4,2,2,1,2,4,2,3,-,2,-,3,1,1,-,4,2,2,2,-,5,2,3,4,4,8,-,3,1,-,5,5,6,4,4,2,-,5,4,2,7,5,6,4,5,3,7,5,5,1,13,5,7,6,10,18,4,4,3,3,8,4,3,12,5,21,4,3,2,2,26,408,Kyauktaga,MMR007006
 Total,4474,4562,5309,5430,5691,5582,5898,5916,5641,5512,5785,5542,5968,6054,5631,5487,4824,4818,5150,4249,5030,3795,4195,4272,3971,4629,3812,3762,4152,3618,4518,3202,3595,3595,2942,3996,2880,2988,3508,2959,3551,2368,3161,2949,2647,3538,2622,2440,2771,2309,3071,2235,2243,2349,2166,2399,2002,1687,1795,1494,2003,1107,1228,1072,1010,1257,900,947,762,510,915,419,505,535,464,913,499,380,457,271,469,240,256,229,188,267,142,80,81,62,305,251212,Kyauktaga,MMR007006
