Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,870,1952,2537,2740,2481,2929,2647,2529,3294,2142,3942,1593,2693,2584,1993,3627,2039,1709,2811,1335,3952,939,1063,1292,919,3128,812,913,1423,691,3739,382,605,574,466,2483,483,520,844,500,3016,254,389,449,258,1862,288,256,499,231,2591,160,193,221,173,841,193,128,252,99,1828,72,82,125,81,565,61,65,126,42,807,34,38,37,26,187,16,16,38,16,316,12,9,6,11,34,6,4,7,8,73,91276,Panwine,MMR015007
 Yes - some difficulty,66,73,70,88,53,71,47,58,75,38,82,32,63,46,37,62,46,33,40,28,66,10,12,17,12,32,14,19,19,7,80,4,8,3,6,45,8,9,19,5,153,8,15,18,9,103,18,14,28,11,287,13,24,17,28,111,33,26,39,24,416,9,17,25,22,156,18,30,30,20,326,8,16,14,10,82,6,2,13,12,153,4,6,3,1,20,2,1,4,1,24,3933,Panwine,MMR015007
 Yes - a lot of difficulty,34,47,53,42,44,38,36,22,33,16,33,10,27,12,11,22,16,11,19,10,31,8,4,5,10,12,9,15,11,7,30,2,2,-,1,17,3,4,6,1,55,1,3,3,-,29,1,2,2,3,82,7,2,5,2,21,8,9,6,3,147,2,3,8,1,50,2,9,14,3,161,5,11,2,5,26,9,3,13,2,111,2,2,1,1,18,2,2,4,2,39,1618,Panwine,MMR015007
 Yes - cannot walk at all,4,5,2,5,2,1,6,1,2,1,2,2,2,3,2,2,4,3,4,1,5,2,-,1,1,4,1,-,2,1,11,-,-,-,1,4,1,1,1,1,13,-,-,-,-,8,-,-,1,-,11,-,1,-,-,-,1,3,1,-,17,-,1,2,-,7,-,-,-,1,38,-,-,1,2,10,1,1,1,-,27,1,1,1,-,5,-,-,1,-,22,270,Panwine,MMR015007
 Total,974,2077,2662,2875,2580,3039,2736,2610,3404,2197,4059,1637,2785,2645,2043,3713,2105,1756,2874,1374,4054,959,1079,1315,942,3176,836,947,1455,706,3860,388,615,577,474,2549,495,534,870,507,3237,263,407,470,267,2002,307,272,530,245,2971,180,220,243,203,973,235,166,298,126,2408,83,103,160,104,778,81,104,170,66,1332,47,65,54,43,305,32,22,65,30,607,19,18,11,13,77,10,7,16,11,158,97097,Panwine,MMR015007
