Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,967,932,944,1066,1062,960,1022,1002,1028,1046,1022,888,999,972,953,882,816,772,760,625,707,530,480,494,492,498,418,369,485,376,531,356,394,337,391,459,414,372,355,350,521,309,356,366,435,530,362,340,379,322,506,234,293,282,311,289,275,250,282,248,345,135,172,150,196,202,146,127,144,94,195,81,85,75,108,103,43,37,62,49,88,19,27,29,33,24,15,10,10,10,53,37283,Matupi,MMR004007
 Yes - some difficulty,46,29,19,19,20,10,9,2,10,6,2,3,5,7,14,6,3,5,4,4,5,2,8,5,2,3,4,5,9,4,4,4,6,4,4,12,7,4,2,10,13,8,9,9,21,20,13,10,15,13,37,11,7,17,25,19,20,19,18,25,53,21,22,13,34,26,22,19,20,14,54,15,12,15,25,14,10,7,12,9,27,9,6,10,12,8,6,5,2,3,21,1182,Matupi,MMR004007
 Yes - a lot of difficulty,8,8,5,4,1,-,3,2,2,1,7,1,1,4,2,3,3,2,3,3,1,4,3,2,2,4,3,2,1,3,1,2,3,-,1,2,2,1,2,1,4,3,6,2,4,3,3,2,5,1,6,4,7,3,5,4,5,3,12,4,10,5,8,12,11,12,4,3,12,3,15,7,9,7,20,8,5,2,11,1,23,1,4,4,3,2,3,3,1,2,11,411,Matupi,MMR004007
 Yes - cannot walk at all,6,-,-,-,1,1,3,6,2,9,5,3,6,3,7,4,2,4,3,2,4,2,-,2,1,4,2,1,1,1,-,-,-,2,4,2,3,1,1,-,4,3,3,2,9,4,6,1,1,1,2,1,1,2,2,4,3,-,2,1,4,3,2,-,5,4,1,1,-,-,9,1,-,2,1,1,-,3,2,2,6,2,1,2,1,1,-,-,-,-,6,210,Matupi,MMR004007
 Total,1027,969,968,1089,1084,971,1037,1012,1042,1062,1036,895,1011,986,976,895,824,783,770,634,717,538,491,503,497,509,427,377,496,384,536,362,403,343,400,475,426,378,360,361,542,323,374,379,469,557,384,353,400,337,551,250,308,304,343,316,303,272,314,278,412,164,204,175,246,244,173,150,176,111,273,104,106,99,154,126,58,49,87,61,144,31,38,45,49,35,24,18,13,15,91,39086,Matupi,MMR004007
