Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2503,2364,2494,2629,2633,2482,2795,2859,2924,2665,2829,2755,3027,3117,3044,2673,2579,2805,3104,2578,2922,2382,2328,2414,2144,2463,2228,2282,2447,2131,2734,1932,2158,2198,1872,2268,1765,1778,2047,1579,2041,1455,1848,1732,1417,1791,1204,1265,1261,1092,1495,977,1167,1121,1043,1170,1000,883,896,678,1006,552,577,588,487,613,430,506,395,249,438,181,241,248,215,335,151,153,175,93,188,72,79,95,61,69,47,36,31,23,99,132900,Bhamo,MMR001010
 Yes - some difficulty,9,8,5,6,5,7,5,7,4,9,7,9,10,4,8,5,6,3,10,6,8,5,8,13,17,18,10,12,15,6,19,12,14,7,15,23,16,26,16,15,36,19,30,27,23,49,27,21,21,31,41,24,42,46,40,36,35,28,45,28,59,34,35,35,39,38,37,52,37,22,65,20,41,46,38,46,26,32,45,22,54,17,27,22,27,17,8,14,17,10,48,2087,Bhamo,MMR001010
 Yes - a lot of difficulty,5,-,2,2,2,-,4,1,4,4,4,5,4,4,2,1,2,4,1,4,6,5,2,2,2,8,4,4,4,2,7,4,8,8,8,7,5,5,3,-,7,4,3,5,6,9,6,2,4,2,9,8,7,6,9,11,9,11,7,8,11,9,3,10,8,17,6,12,12,12,11,8,12,5,10,22,7,6,11,6,19,5,5,6,9,10,6,4,5,1,16,566,Bhamo,MMR001010
 Yes - cannot walk at all,31,2,2,7,5,5,4,3,-,9,1,4,6,6,6,1,2,2,4,-,-,1,1,2,3,3,2,2,-,-,5,-,5,-,2,1,1,1,3,1,-,1,3,2,1,2,1,-,3,3,-,3,1,4,2,3,2,8,4,-,6,1,4,5,4,8,3,6,5,2,5,1,5,2,5,7,6,3,11,2,11,-,2,3,4,6,3,2,2,5,19,324,Bhamo,MMR001010
 Total,2548,2374,2503,2644,2645,2494,2808,2870,2932,2687,2841,2773,3047,3131,3060,2680,2589,2814,3119,2588,2936,2393,2339,2431,2166,2492,2244,2300,2466,2139,2765,1948,2185,2213,1897,2299,1787,1810,2069,1595,2084,1479,1884,1766,1447,1851,1238,1288,1289,1128,1545,1012,1217,1177,1094,1220,1046,930,952,714,1082,596,619,638,538,676,476,576,449,285,519,210,299,301,268,410,190,194,242,123,272,94,113,126,101,102,64,56,55,39,182,135877,Bhamo,MMR001010
