Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3345,3354,3794,3773,4020,3693,4204,4603,3886,4179,4552,4345,4271,4332,3952,3650,2832,3050,3240,2746,3316,2662,2766,2879,2599,3436,2536,3061,3089,2755,3924,2724,3180,2920,2537,3927,2561,2912,3086,2524,3681,2241,2850,2633,2289,3712,2389,2318,2249,1822,2847,1722,1981,2016,1810,2501,1511,1704,1591,1382,2356,1293,1512,1349,1355,1921,1077,1246,934,702,1504,498,675,601,581,1073,423,425,463,266,614,191,257,207,189,296,106,85,68,57,234,203022,Natmauk,MMR009006
 Yes - some difficulty,19,22,13,14,10,7,8,12,10,5,12,7,8,8,3,4,4,7,10,5,12,8,3,8,11,15,11,7,13,9,12,5,13,13,10,16,15,10,12,14,25,18,15,16,10,25,16,22,16,26,36,28,34,35,39,49,45,35,37,32,87,36,65,57,63,101,64,69,59,40,144,38,65,67,56,122,54,53,50,47,121,38,59,46,61,63,23,28,14,12,83,2849,Natmauk,MMR009006
 Yes - a lot of difficulty,12,5,1,3,7,2,1,9,1,4,3,3,1,4,2,4,2,4,2,-,3,1,2,2,-,4,1,2,2,2,6,2,5,2,2,5,2,3,3,3,7,7,8,1,3,9,5,9,9,2,8,6,8,5,8,14,5,5,9,7,11,6,14,10,9,21,9,12,4,12,29,5,12,7,16,31,11,7,13,3,30,10,11,10,15,14,5,12,6,3,35,650,Natmauk,MMR009006
 Yes - cannot walk at all,9,2,7,2,5,8,5,6,3,5,5,3,2,3,3,3,2,-,3,4,1,2,3,3,3,2,-,1,1,1,4,2,2,3,1,7,3,2,1,6,2,1,2,3,2,5,2,2,4,1,3,1,6,2,3,7,4,4,4,2,10,4,8,4,7,9,5,3,8,3,19,3,7,9,10,10,10,8,15,8,24,2,8,11,8,14,3,11,2,4,40,475,Natmauk,MMR009006
 Total,3385,3383,3815,3792,4042,3710,4218,4630,3900,4193,4572,4358,4282,4347,3960,3661,2840,3061,3255,2755,3332,2673,2774,2892,2613,3457,2548,3071,3105,2767,3946,2733,3200,2938,2550,3955,2581,2927,3102,2547,3715,2267,2875,2653,2304,3751,2412,2351,2278,1851,2894,1757,2029,2058,1860,2571,1565,1748,1641,1423,2464,1339,1599,1420,1434,2052,1155,1330,1005,757,1696,544,759,684,663,1236,498,493,541,324,789,241,335,274,273,387,137,136,90,76,392,206996,Natmauk,MMR009006
