Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2388,2527,2773,2877,3047,2861,2968,3189,2835,3017,3108,2651,3149,3211,3025,2875,2494,2601,2816,2528,3153,2469,2528,2639,2462,3057,2403,2700,2784,2609,3235,2452,2623,2608,2127,3027,2125,2320,2566,2431,2617,1876,2456,2200,1916,2795,1843,1909,2008,1714,2197,1490,1667,1768,1488,1916,1396,1480,1269,983,1451,854,1017,983,877,1166,586,720,503,328,754,419,475,489,419,692,306,367,406,210,313,203,211,185,131,180,94,80,55,28,141,160889,Pwint Phyu,MMR009008
 Yes - some difficulty,35,23,10,4,7,9,11,11,8,8,11,4,5,12,5,8,5,6,9,-,7,3,4,3,10,19,13,10,7,10,12,10,9,14,9,14,10,10,13,13,19,7,23,16,16,27,11,24,34,17,31,12,25,29,30,51,24,33,23,35,58,19,30,44,42,43,31,41,42,19,59,20,33,38,38,81,42,33,45,23,50,32,31,38,20,36,21,17,8,11,37,1960,Pwint Phyu,MMR009008
 Yes - a lot of difficulty,21,7,4,5,4,3,3,5,4,4,4,-,2,5,3,2,4,4,2,3,4,3,3,4,4,4,3,7,2,2,6,2,4,2,1,3,3,-,1,2,3,2,6,1,6,5,4,7,3,3,8,6,2,8,6,10,6,10,5,3,11,3,6,9,5,10,10,10,4,7,9,6,6,12,10,15,7,9,9,7,10,8,9,10,7,17,7,3,7,2,14,512,Pwint Phyu,MMR009008
 Yes - cannot walk at all,2,1,6,2,3,4,3,3,5,4,4,4,3,3,1,1,2,1,4,2,-,2,5,1,1,3,1,2,3,1,5,2,3,1,-,1,3,1,1,2,7,1,5,2,-,4,1,3,-,3,4,2,-,4,1,3,5,5,7,-,8,4,3,2,3,7,3,3,3,4,7,2,3,4,8,10,4,9,7,6,11,1,9,5,6,10,7,2,4,2,21,331,Pwint Phyu,MMR009008
 Total,2446,2558,2793,2888,3061,2877,2985,3208,2852,3033,3127,2659,3159,3231,3034,2886,2505,2612,2831,2533,3164,2477,2540,2647,2477,3083,2420,2719,2796,2622,3258,2466,2639,2625,2137,3045,2141,2331,2581,2448,2646,1886,2490,2219,1938,2831,1859,1943,2045,1737,2240,1510,1694,1809,1525,1980,1431,1528,1304,1021,1528,880,1056,1038,927,1226,630,774,552,358,829,447,517,543,475,798,359,418,467,246,384,244,260,238,164,243,129,102,74,43,213,163692,Pwint Phyu,MMR009008
