Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4419,4486,4575,4823,5071,4674,4763,5255,4749,4843,4995,4610,5364,5624,5362,5036,4626,5003,5460,4550,5331,4615,4685,4633,3818,4967,3916,4226,4416,3928,4834,3525,4006,4072,3309,4369,3297,3623,3854,3314,3757,2868,3707,3394,2896,4011,2743,3015,3028,2454,3130,2395,2518,2627,2219,2808,1889,2045,1687,1412,1916,1276,1349,1350,1146,1588,799,1149,729,580,829,479,561,574,419,918,394,428,483,272,463,247,255,272,171,242,120,108,81,57,229,255113,Madaya,MMR010009
 Yes - some difficulty,7,10,9,11,8,7,14,4,6,11,10,6,14,8,8,6,8,8,10,8,7,6,1,16,6,7,13,15,13,7,17,9,8,8,4,13,7,10,17,9,18,7,18,15,15,24,18,20,26,26,24,23,23,22,20,41,26,23,33,30,46,26,34,40,45,50,32,44,43,25,56,24,28,36,30,88,25,41,38,32,50,29,37,32,26,35,13,25,12,11,40,1911,Madaya,MMR010009
 Yes - a lot of difficulty,18,6,6,4,11,4,2,5,1,6,6,2,3,2,5,3,3,1,4,6,2,7,1,-,3,2,4,1,5,2,2,3,4,3,5,5,5,2,-,2,2,-,4,5,3,4,7,4,4,6,9,9,7,4,6,11,7,9,7,6,11,8,6,5,8,16,10,11,3,8,17,9,6,4,11,17,8,13,12,4,15,5,7,6,4,18,6,10,1,5,26,560,Madaya,MMR010009
 Yes - cannot walk at all,6,5,3,1,7,4,4,1,8,1,6,-,2,8,2,7,5,3,3,3,5,4,6,2,2,3,2,3,3,2,3,-,3,1,3,1,-,2,2,3,3,2,4,3,3,4,1,1,2,2,5,1,5,4,3,8,5,7,4,-,7,4,4,7,9,11,2,5,3,4,7,3,4,4,7,15,6,8,7,9,14,4,15,8,7,10,9,5,5,-,18,417,Madaya,MMR010009
 Total,4450,4507,4593,4839,5097,4689,4783,5265,4764,4861,5017,4618,5383,5642,5377,5052,4642,5015,5477,4567,5345,4632,4693,4651,3829,4979,3935,4245,4437,3939,4856,3537,4021,4084,3321,4388,3309,3637,3873,3328,3780,2877,3733,3417,2917,4043,2769,3040,3060,2488,3168,2428,2553,2657,2248,2868,1927,2084,1731,1448,1980,1314,1393,1402,1208,1665,843,1209,778,617,909,515,599,618,467,1038,433,490,540,317,542,285,314,318,208,305,148,148,99,73,313,258001,Madaya,MMR010009
