Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3070,3286,3432,3776,3850,3801,4021,3944,3856,3825,4023,3620,3858,3804,3548,3298,2724,2840,2862,2360,3134,2376,2538,2575,2339,3038,2284,2493,2888,2394,3244,2382,2617,2481,2143,2905,2136,2156,2528,2044,2638,1789,2430,1963,1770,2344,1862,1628,1895,1411,2138,1468,1649,1651,1345,1743,1311,1126,1150,968,1449,814,824,710,649,845,497,438,360,234,517,184,300,301,268,478,240,199,268,130,249,102,106,95,99,88,68,47,35,23,110,165499,Ngaputaw,MMR017004
 Yes - some difficulty,6,10,12,16,15,20,18,10,12,16,11,15,12,14,12,15,6,13,12,14,12,11,12,9,7,12,6,14,10,16,10,12,11,12,9,23,17,22,18,13,28,13,26,24,23,39,19,22,36,24,47,31,42,44,46,59,51,45,42,49,57,52,34,39,32,64,37,32,21,27,69,29,40,31,42,100,45,36,39,24,59,29,32,32,27,37,18,18,15,9,39,2390,Ngaputaw,MMR017004
 Yes - a lot of difficulty,14,6,6,7,6,4,8,7,2,5,4,2,5,4,6,6,-,3,5,1,1,3,3,2,1,3,3,1,3,5,4,1,4,4,2,4,5,3,4,1,6,1,4,4,3,13,6,6,5,3,8,4,7,7,8,8,9,6,13,8,15,7,5,7,6,16,6,7,7,2,11,5,5,4,8,19,10,11,7,4,16,5,4,14,9,11,6,5,3,5,19,546,Ngaputaw,MMR017004
 Yes - cannot walk at all,2,1,7,5,10,6,6,3,4,4,1,7,3,-,4,2,1,2,-,-,3,1,-,3,2,1,2,3,2,1,2,1,4,2,2,3,-,1,2,2,-,1,1,4,2,3,2,3,8,6,4,3,4,5,1,3,1,2,7,-,4,5,5,3,4,7,3,4,3,-,8,2,4,8,4,12,6,6,9,4,11,7,3,4,6,11,7,8,2,1,15,341,Ngaputaw,MMR017004
 Total,3092,3303,3457,3804,3881,3831,4053,3964,3874,3850,4039,3644,3878,3822,3570,3321,2731,2858,2879,2375,3150,2391,2553,2589,2349,3054,2295,2511,2903,2416,3260,2396,2636,2499,2156,2935,2158,2182,2552,2060,2672,1804,2461,1995,1798,2399,1889,1659,1944,1444,2197,1506,1702,1707,1400,1813,1372,1179,1212,1025,1525,878,868,759,691,932,543,481,391,263,605,220,349,344,322,609,301,252,323,162,335,143,145,145,141,147,99,78,55,38,183,168776,Ngaputaw,MMR017004
