Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1954,1947,1884,2075,2202,1993,2145,2326,2022,2154,2117,2104,2260,2317,2056,1918,1809,1924,1901,1676,1830,1502,1549,1688,1475,1851,1424,1703,1775,1682,2031,1615,1600,1598,1319,1677,1304,1412,1551,1301,1459,1255,1428,1333,1209,1517,1173,1225,1226,1067,1309,1080,1117,1144,939,1139,757,765,763,691,831,612,546,515,528,611,425,490,281,210,340,205,224,231,216,283,152,202,176,121,165,85,69,80,65,60,36,37,32,15,65,103175,Mingin,MMR005029
 Yes - some difficulty,7,12,12,3,4,3,2,4,2,5,3,2,1,3,3,7,2,5,3,4,9,2,5,6,3,9,5,4,5,2,8,4,10,2,4,7,4,3,5,1,1,5,6,10,5,11,9,5,5,8,13,5,14,11,16,18,4,7,14,15,22,9,12,16,14,15,14,22,13,11,19,9,17,25,12,30,17,11,21,21,29,10,20,16,10,10,11,8,5,3,18,837,Mingin,MMR005029
 Yes - a lot of difficulty,3,-,5,2,-,3,2,-,-,-,1,1,3,1,-,2,-,2,-,-,4,-,1,4,3,-,1,-,2,1,2,1,2,-,3,5,1,2,-,2,3,4,2,2,1,-,2,1,1,4,6,2,-,3,1,3,3,7,1,3,4,2,4,3,-,7,2,6,3,5,4,2,3,3,4,5,4,2,2,1,10,4,5,1,2,2,2,3,1,-,12,216,Mingin,MMR005029
 Yes - cannot walk at all,3,-,-,4,2,1,2,2,1,-,1,-,1,2,3,-,1,3,2,1,2,-,1,-,1,-,-,-,1,-,2,1,-,-,-,-,-,-,-,1,1,-,-,-,-,3,-,1,1,1,-,1,1,-,1,1,-,-,-,2,1,-,1,3,1,3,4,1,1,-,4,2,3,1,-,3,3,2,5,3,6,1,4,5,2,3,1,6,4,5,6,135,Mingin,MMR005029
 Total,1967,1959,1901,2084,2208,2000,2151,2332,2025,2159,2122,2107,2265,2323,2062,1927,1812,1934,1906,1681,1845,1504,1556,1698,1482,1860,1430,1707,1783,1685,2043,1621,1612,1600,1326,1689,1309,1417,1556,1305,1464,1264,1436,1345,1215,1531,1184,1232,1233,1080,1328,1088,1132,1158,957,1161,764,779,778,711,858,623,563,537,543,636,445,519,298,226,367,218,247,260,232,321,176,217,204,146,210,100,98,102,79,75,50,54,42,23,101,104363,Mingin,MMR005029
