Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3586,3690,3775,3953,4214,3973,4048,4254,4085,4374,4397,4510,4911,5523,5585,5145,5562,5941,7003,6588,7504,6456,6321,6436,6204,6238,5692,5510,6064,5295,6658,4966,5464,5172,4721,5206,4553,4207,5068,4182,4965,3643,4673,4240,3797,4600,3782,3694,3986,3283,3748,2796,3289,3291,2826,2984,2606,2324,2402,2057,2611,1579,1763,1707,1435,1797,1220,1421,1147,777,1113,634,746,757,702,967,642,467,536,353,462,338,296,305,265,251,209,131,119,80,330,301180,Insein,MMR013001
 Yes - some difficulty,10,6,4,7,5,6,9,9,11,6,9,8,16,9,7,3,5,11,8,16,11,11,22,12,17,18,19,13,15,20,22,23,20,21,16,29,25,17,20,23,33,25,28,34,29,39,48,44,50,48,62,39,48,55,43,73,52,54,48,47,66,41,36,51,68,47,46,50,49,36,57,38,45,44,41,62,62,41,48,24,52,33,40,49,34,52,42,24,29,15,102,2862,Insein,MMR013001
 Yes - a lot of difficulty,3,4,3,3,2,4,3,1,2,4,5,2,2,3,1,2,3,2,3,3,3,5,4,7,3,4,4,8,7,5,7,2,6,6,10,6,4,2,3,5,9,3,9,4,7,8,8,13,9,3,12,9,8,17,10,10,12,9,16,10,13,10,14,17,8,22,5,13,10,3,10,7,17,9,16,13,11,8,15,11,15,5,11,10,10,15,7,6,7,3,40,703,Insein,MMR013001
 Yes - cannot walk at all,2,3,2,4,6,6,4,5,5,5,5,2,7,5,5,6,5,2,4,-,6,3,5,7,5,3,4,4,3,3,3,2,3,4,5,1,-,7,1,2,6,3,1,5,5,3,6,10,4,3,6,5,4,3,9,4,11,5,5,3,8,7,8,6,4,10,10,7,9,3,10,8,5,11,11,16,7,8,15,4,9,7,5,4,7,12,7,11,6,8,40,538,Insein,MMR013001
 Total,3601,3703,3784,3967,4227,3989,4064,4269,4103,4389,4416,4522,4936,5540,5598,5156,5575,5956,7018,6607,7524,6475,6352,6462,6229,6263,5719,5535,6089,5323,6690,4993,5493,5203,4752,5242,4582,4233,5092,4212,5013,3674,4711,4283,3838,4650,3844,3761,4049,3337,3828,2849,3349,3366,2888,3071,2681,2392,2471,2117,2698,1637,1821,1781,1515,1876,1281,1491,1215,819,1190,687,813,821,770,1058,722,524,614,392,538,383,352,368,316,330,265,172,161,106,512,305283,Insein,MMR013001
