Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4102,4224,4665,4878,5246,4792,5187,5424,4808,4978,5129,4951,5028,5664,5145,4921,4361,5061,5654,5045,5889,4955,4873,4638,4429,5196,4300,4606,4963,4557,5536,4270,4705,4486,4058,5173,3840,4187,4631,4289,5277,3728,4390,3972,3639,4884,3523,3391,3340,2640,3450,2493,2763,2863,2519,3151,2323,2620,2439,1792,2683,1551,1952,1800,1592,2033,1320,1693,1259,857,1412,694,792,791,671,1085,590,567,598,311,588,280,317,279,221,249,124,154,90,53,318,284965,Magway,MMR009001
 Yes - some difficulty,48,37,25,15,13,5,12,13,4,14,8,12,7,16,7,7,6,5,7,6,10,10,10,9,8,15,13,13,7,14,23,14,10,17,14,15,13,20,21,18,25,22,21,24,24,35,36,32,23,29,56,36,29,40,45,58,44,57,32,53,77,42,57,53,60,74,72,87,66,41,91,42,63,66,61,118,63,58,58,31,86,29,50,46,34,58,25,18,24,9,58,2979,Magway,MMR009001
 Yes - a lot of difficulty,30,5,5,9,5,-,7,3,5,8,6,3,6,3,4,6,1,2,4,5,5,2,7,2,3,7,6,2,4,2,15,2,7,6,5,7,1,5,3,7,10,6,5,6,10,7,4,9,6,8,14,7,5,12,6,13,14,16,9,14,15,13,10,7,12,19,10,15,14,11,22,5,9,23,14,25,7,15,20,15,25,12,18,19,11,20,9,9,12,6,34,852,Magway,MMR009001
 Yes - cannot walk at all,4,1,5,4,13,5,9,3,3,5,10,2,1,3,3,-,1,4,1,-,2,5,3,5,3,1,2,1,2,3,3,2,7,3,1,4,3,4,1,7,4,2,3,1,2,1,4,2,7,2,4,5,3,2,4,7,8,6,8,4,6,6,9,8,7,3,5,5,7,11,10,3,4,14,8,18,8,7,8,2,10,6,8,12,4,6,7,4,6,-,21,451,Magway,MMR009001
 Total,4184,4267,4700,4906,5277,4802,5215,5443,4820,5005,5153,4968,5042,5686,5159,4934,4369,5072,5666,5056,5906,4972,4893,4654,4443,5219,4321,4622,4976,4576,5577,4288,4729,4512,4078,5199,3857,4216,4656,4321,5316,3758,4419,4003,3675,4927,3567,3434,3376,2679,3524,2541,2800,2917,2574,3229,2389,2699,2488,1863,2781,1612,2028,1868,1671,2129,1407,1800,1346,920,1535,744,868,894,754,1246,668,647,684,359,709,327,393,356,270,333,165,185,132,68,431,289247,Magway,MMR009001
