Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2224,2305,2382,2669,2622,2380,2790,2762,2668,2882,2955,2669,2875,2830,2554,2387,2329,2530,2623,2348,2794,2468,2581,2356,2101,2645,2103,2315,2430,2049,2644,1932,1985,2015,1740,2188,1635,1755,1832,1529,1891,1331,1603,1542,1355,1696,1104,1210,1283,1033,1336,927,1021,1011,936,1135,810,720,748,591,853,459,513,473,402,522,296,294,247,171,330,148,159,180,150,214,104,112,95,54,124,59,61,33,52,48,36,25,26,9,76,124489,Yatsauk,MMR014008
 Yes - some difficulty,16,21,10,6,2,5,4,5,11,7,8,6,5,5,6,2,6,7,6,6,5,4,4,7,9,10,12,9,10,10,12,11,8,11,14,14,16,13,18,14,24,10,17,16,22,25,23,19,28,30,38,21,35,46,39,42,33,34,24,43,54,29,35,26,39,37,23,33,15,21,34,17,29,34,26,27,20,19,25,12,18,11,9,11,7,7,4,3,5,3,16,1573,Yatsauk,MMR014008
 Yes - a lot of difficulty,13,7,2,2,3,3,-,2,1,3,3,1,3,1,2,1,1,1,2,2,1,-,-,1,-,2,1,2,1,3,10,3,1,4,3,2,1,1,5,1,5,3,4,3,5,7,2,3,7,3,8,2,4,1,4,10,4,2,3,10,7,6,1,6,8,5,2,2,4,5,6,2,6,5,2,13,8,5,2,2,8,3,4,3,2,3,1,3,4,1,4,318,Yatsauk,MMR014008
 Yes - cannot walk at all,6,-,3,3,3,1,4,3,4,4,2,4,3,-,1,5,3,2,1,-,4,1,3,1,1,-,-,1,1,1,2,1,2,3,1,-,1,-,2,1,1,1,2,1,1,9,3,1,2,-,1,3,-,2,2,-,2,2,1,-,5,2,1,3,4,3,-,-,3,1,5,3,-,2,3,4,4,-,3,3,6,2,5,3,1,-,1,-,1,-,7,187,Yatsauk,MMR014008
 Total,2259,2333,2397,2680,2630,2389,2798,2772,2684,2896,2968,2680,2886,2836,2563,2395,2339,2540,2632,2356,2804,2473,2588,2365,2111,2657,2116,2327,2442,2063,2668,1947,1996,2033,1758,2204,1653,1769,1857,1545,1921,1345,1626,1562,1383,1737,1132,1233,1320,1066,1383,953,1060,1060,981,1187,849,758,776,644,919,496,550,508,453,567,321,329,269,198,375,170,194,221,181,258,136,136,125,71,156,75,79,50,62,58,42,31,36,13,103,126567,Yatsauk,MMR014008
