Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1357,1547,1585,1773,1951,1840,1831,1885,1837,1833,2035,2035,2172,2144,1978,1859,1671,1630,1628,1529,1809,1420,1489,1479,1371,1604,1432,1488,1618,1438,1713,1336,1546,1650,1316,1768,1374,1349,1600,1419,1604,1141,1517,1309,1252,1515,1346,1138,1436,1138,1497,1202,1286,1284,1153,1294,1091,954,1062,876,1220,778,730,691,573,556,402,385,284,222,351,214,299,335,331,484,298,205,253,153,211,121,141,113,109,125,67,47,32,20,97,101281,Yekyi,MMR017006
 Yes - some difficulty,133,110,54,35,21,19,21,14,3,8,7,9,8,9,6,10,1,6,1,3,5,4,5,4,3,2,4,1,5,10,4,7,2,5,10,13,15,12,8,22,19,13,19,20,13,19,18,24,28,21,43,29,32,55,38,51,49,44,58,45,82,61,57,58,52,60,51,53,31,30,63,32,75,55,56,89,62,44,60,50,77,50,46,36,31,43,22,24,14,22,32,2775,Yekyi,MMR017006
 Yes - a lot of difficulty,102,32,12,11,3,3,2,2,6,1,5,2,5,2,4,2,7,3,5,4,1,3,3,2,2,1,3,3,1,4,3,3,2,2,1,6,3,2,-,-,1,2,3,4,2,2,5,2,3,4,7,6,3,6,5,5,9,10,5,3,13,13,10,8,9,22,6,8,5,4,5,3,9,11,17,21,11,14,18,13,14,10,15,18,11,16,9,5,4,4,17,688,Yekyi,MMR017006
 Yes - cannot walk at all,47,4,2,1,5,2,1,5,2,2,2,2,4,2,1,3,2,1,2,2,6,-,2,2,-,-,-,1,3,1,5,-,-,1,3,2,2,1,3,1,3,1,-,1,1,-,1,-,2,2,4,2,1,3,2,2,5,5,4,2,5,1,4,3,3,7,6,4,5,3,3,1,7,6,6,9,8,1,6,5,13,5,6,8,3,5,7,2,6,2,10,326,Yekyi,MMR017006
 Total,1639,1693,1653,1820,1980,1864,1855,1906,1848,1844,2049,2048,2189,2157,1989,1874,1681,1640,1636,1538,1821,1427,1499,1487,1376,1607,1439,1493,1627,1453,1725,1346,1550,1658,1330,1789,1394,1364,1611,1442,1627,1157,1539,1334,1268,1536,1370,1164,1469,1165,1551,1239,1322,1348,1198,1352,1154,1013,1129,926,1320,853,801,760,637,645,465,450,325,259,422,250,390,407,410,603,379,264,337,221,315,186,208,175,154,189,105,78,56,48,156,105070,Yekyi,MMR017006
