Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2390,2751,2966,3443,3577,3249,3696,3837,3675,3483,3619,3391,3721,3909,3823,3298,2810,2881,3247,2637,3162,2509,2700,2553,2223,2714,2256,2249,2535,2179,2993,2012,2356,2408,2109,3031,2117,2085,2538,2008,2723,1769,2516,2148,1759,2635,1798,1740,2018,1561,2150,1304,1862,1680,1455,1914,1540,1361,1371,987,1708,890,1090,1066,794,1228,655,774,600,302,761,336,455,495,324,641,313,241,360,140,307,172,174,172,129,223,122,92,85,51,233,166364,Thanbyuzayat,MMR011004
 Yes - some difficulty,16,8,3,3,4,6,11,6,3,2,8,7,8,10,11,8,6,6,5,5,5,8,6,6,4,6,6,10,8,13,18,6,11,9,10,11,18,15,26,14,30,18,24,24,25,33,34,36,36,30,65,32,43,48,55,59,70,65,74,54,90,47,74,85,69,99,62,81,60,28,92,37,65,64,56,114,55,48,67,35,69,28,55,55,30,62,31,31,29,15,66,3000,Thanbyuzayat,MMR011004
 Yes - a lot of difficulty,9,4,4,3,3,3,5,4,8,4,4,6,2,4,3,1,4,-,2,2,7,4,2,2,3,4,2,3,2,1,5,4,5,9,5,3,5,3,3,2,5,-,-,9,4,6,7,2,8,6,11,6,8,7,10,16,11,4,12,7,11,6,14,11,15,13,5,15,15,4,15,6,11,11,8,21,13,12,18,6,28,9,6,15,12,25,13,8,4,3,53,694,Thanbyuzayat,MMR011004
 Yes - cannot walk at all,15,2,4,2,8,4,4,5,5,3,3,3,3,5,5,7,3,2,4,2,6,2,3,3,1,1,3,2,7,3,3,-,2,3,1,2,3,3,3,3,1,1,2,4,2,1,-,4,9,1,3,3,5,2,2,4,14,2,6,6,5,3,6,9,6,7,7,7,7,2,9,6,9,12,7,12,9,6,7,5,18,4,9,6,10,11,12,5,4,2,41,478,Thanbyuzayat,MMR011004
 Total,2430,2765,2977,3451,3592,3262,3716,3852,3691,3492,3634,3407,3734,3928,3842,3314,2823,2889,3258,2646,3180,2523,2711,2564,2231,2725,2267,2264,2552,2196,3019,2022,2374,2429,2125,3047,2143,2106,2570,2027,2759,1788,2542,2185,1790,2675,1839,1782,2071,1598,2229,1345,1918,1737,1522,1993,1635,1432,1463,1054,1814,946,1184,1171,884,1347,729,877,682,336,877,385,540,582,395,788,390,307,452,186,422,213,244,248,181,321,178,136,122,71,393,170536,Thanbyuzayat,MMR011004
