Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4133,4115,4273,4427,4625,4456,4813,5019,4885,4882,5354,5090,5790,6075,5902,5669,5314,5825,6193,5160,6253,5041,5110,4961,4331,5558,4527,4720,5193,4664,5981,4285,4830,5011,4130,5648,3983,4329,4713,3842,5070,3383,4627,4532,3568,5406,3630,4143,3853,3199,4264,2963,3338,3476,2782,3760,2716,2755,2572,1976,2786,1791,1927,2023,1626,2519,1425,2002,1367,1011,1656,850,948,1013,765,1502,697,771,841,478,736,447,429,446,277,437,242,245,177,124,451,303132,Sagaing,MMR005001
 Yes - some difficulty,29,23,19,17,10,7,5,8,6,7,7,7,10,14,6,7,6,5,4,10,10,10,8,2,7,11,13,8,12,10,12,6,13,10,9,15,9,18,19,15,18,20,14,23,15,33,28,21,33,23,41,27,39,33,20,44,32,40,36,25,46,37,42,36,40,77,35,68,70,41,104,61,55,64,49,103,52,77,93,42,94,64,53,53,48,81,50,45,40,26,114,2849,Sagaing,MMR005001
 Yes - a lot of difficulty,21,11,10,12,6,3,2,9,6,2,5,5,4,6,3,3,1,3,4,1,2,3,1,-,4,2,1,2,-,8,6,4,5,7,1,3,3,6,7,3,5,5,4,4,5,11,8,3,12,5,6,8,5,4,8,17,7,7,14,4,6,4,9,10,12,8,11,16,9,9,20,6,12,16,8,25,13,11,25,7,28,13,13,16,8,19,17,9,10,6,45,748,Sagaing,MMR005001
 Yes - cannot walk at all,9,3,2,1,3,4,6,2,9,10,4,1,3,1,6,2,7,3,1,2,2,4,3,2,1,4,2,3,1,5,4,2,2,3,3,4,-,1,2,2,3,1,1,4,2,2,1,3,3,6,7,4,3,6,1,5,3,6,8,-,8,3,4,3,2,7,2,10,12,3,10,5,7,13,5,16,5,10,8,3,19,6,8,16,9,8,3,10,4,3,45,465,Sagaing,MMR005001
 Total,4192,4152,4304,4457,4644,4470,4826,5038,4906,4901,5370,5103,5807,6096,5917,5681,5328,5836,6202,5173,6267,5058,5122,4965,4343,5575,4543,4733,5206,4687,6003,4297,4850,5031,4143,5670,3995,4354,4741,3862,5096,3409,4646,4563,3590,5452,3667,4170,3901,3233,4318,3002,3385,3519,2811,3826,2758,2808,2630,2005,2846,1835,1982,2072,1680,2611,1473,2096,1458,1064,1790,922,1022,1106,827,1646,767,869,967,530,877,530,503,531,342,545,312,309,231,159,655,307194,Sagaing,MMR005001
