Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3140,3180,3840,4223,4112,3754,4467,4347,4058,4008,4324,4225,4566,4590,4053,3841,3583,3040,3217,2494,2989,2279,2438,2386,2135,2830,2131,2361,2589,2045,2826,2104,2302,2448,2016,2983,1988,2171,2553,2030,2538,1649,2382,2194,1859,2568,1893,1761,1978,1667,1978,1462,1607,1739,1378,1894,1351,1184,1204,944,1403,828,943,1067,901,1076,731,769,608,329,628,309,368,389,335,530,337,214,294,151,232,105,142,148,112,121,68,49,43,24,146,173296,Waw,MMR007004
 Yes - some difficulty,6,9,11,7,5,-,11,10,10,8,8,12,14,8,10,12,10,4,9,5,7,11,7,8,6,9,7,8,3,1,9,4,10,8,11,15,4,8,12,5,14,12,15,9,16,19,15,20,21,24,29,19,18,30,25,19,35,32,21,24,51,35,28,33,24,59,38,36,35,32,63,31,32,40,39,88,36,34,46,22,44,33,42,33,30,35,32,16,11,6,55,1878,Waw,MMR007004
 Yes - a lot of difficulty,-,1,6,4,6,5,4,4,5,3,4,5,2,5,2,2,5,1,4,2,-,6,4,1,1,2,-,4,1,5,7,1,2,3,5,-,1,2,5,1,2,1,3,4,4,3,3,3,8,1,3,8,4,3,5,4,10,9,5,5,7,6,8,9,10,13,7,21,5,4,10,4,4,8,9,16,10,10,16,7,9,8,9,14,11,12,7,6,5,4,20,498,Waw,MMR007004
 Yes - cannot walk at all,1,7,3,6,3,8,4,4,2,5,7,3,2,5,5,4,2,4,2,1,3,1,1,-,1,3,3,1,3,1,4,-,2,2,3,1,2,2,2,-,-,1,2,2,1,4,2,4,3,2,5,5,2,3,2,2,4,5,2,4,4,3,2,6,4,6,8,6,4,2,8,4,6,5,3,11,10,3,7,3,6,9,6,6,7,7,2,3,4,1,18,342,Waw,MMR007004
 Total,3147,3197,3860,4240,4126,3767,4486,4365,4075,4024,4343,4245,4584,4608,4070,3859,3600,3049,3232,2502,2999,2297,2450,2395,2143,2844,2141,2374,2596,2052,2846,2109,2316,2461,2035,2999,1995,2183,2572,2036,2554,1663,2402,2209,1880,2594,1913,1788,2010,1694,2015,1494,1631,1775,1410,1919,1400,1230,1232,977,1465,872,981,1115,939,1154,784,832,652,367,709,348,410,442,386,645,393,261,363,183,291,155,199,201,160,175,109,74,63,35,239,176014,Waw,MMR007004
