Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2056,2128,2260,2345,2450,2365,2383,2326,2138,2329,2501,2243,2485,2513,2287,2212,2055,2501,2738,2521,3049,2710,2697,2900,2705,3303,2637,2918,3092,2841,3700,2851,2854,2610,2121,3139,2121,2263,2404,1865,2465,1789,2279,1786,1510,2323,1601,1785,1634,1337,1908,1308,1362,1374,1235,1445,963,1109,916,751,1220,690,763,738,699,852,542,645,469,359,663,313,373,334,301,555,218,231,255,144,314,122,135,137,91,134,56,49,36,36,134,144104,Minhla,MMR009013
 Yes - some difficulty,12,23,10,2,5,4,4,10,3,4,6,5,5,6,6,5,6,8,6,5,5,3,4,4,6,9,6,4,5,6,12,15,3,7,8,8,5,11,14,6,11,11,14,14,9,16,12,10,19,10,20,9,14,23,16,33,21,26,23,24,28,17,24,27,29,29,22,38,27,21,63,18,30,28,21,66,25,23,28,17,48,16,17,16,14,22,10,14,12,10,34,1405,Minhla,MMR009013
 Yes - a lot of difficulty,15,11,5,1,2,4,1,2,5,2,1,3,3,2,3,-,-,-,1,1,-,-,-,-,2,1,-,2,4,2,3,1,1,4,2,2,2,1,6,-,2,2,3,2,1,4,2,3,3,3,4,1,5,4,1,6,5,4,4,3,9,1,5,5,9,6,2,5,4,6,8,6,6,4,5,9,8,5,10,6,15,8,10,13,3,8,5,8,5,3,32,386,Minhla,MMR009013
 Yes - cannot walk at all,7,1,3,-,2,2,-,2,1,1,-,3,1,6,1,-,-,1,1,-,2,1,-,1,2,-,-,-,-,1,-,-,1,-,4,1,1,-,2,-,3,1,3,2,2,3,1,-,2,-,1,1,-,-,1,1,1,1,1,1,2,1,1,5,6,5,3,4,2,-,8,2,1,2,3,4,5,3,6,1,11,1,3,2,4,4,1,4,1,-,19,187,Minhla,MMR009013
 Total,2090,2163,2278,2348,2459,2375,2388,2340,2147,2336,2508,2254,2494,2527,2297,2217,2061,2510,2746,2527,3056,2714,2701,2905,2715,3313,2643,2924,3101,2850,3715,2867,2859,2621,2135,3150,2129,2275,2426,1871,2481,1803,2299,1804,1522,2346,1616,1798,1658,1350,1933,1319,1381,1401,1253,1485,990,1140,944,779,1259,709,793,775,743,892,569,692,502,386,742,339,410,368,330,634,256,262,299,168,388,147,165,168,112,168,72,75,54,49,219,146082,Minhla,MMR009013
