Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4199,4198,4433,4436,4586,4358,4686,4772,4620,4327,4754,4343,4877,5128,4913,4642,4233,4339,5503,4484,5820,4584,4683,4811,4342,5387,4349,4635,5046,4308,5728,3904,4615,4360,3656,5070,3576,3585,4109,3203,4126,2729,3811,3423,2735,4122,2832,2908,2950,2267,3305,2121,2442,2382,2117,2887,1962,1848,1903,1392,2145,1268,1413,1560,1217,1638,853,1093,756,522,974,460,547,569,396,913,376,357,412,204,429,191,217,225,166,245,113,110,81,55,277,255646,Kyaukse,MMR010013
 Yes - some difficulty,24,12,10,10,5,1,7,3,6,6,7,4,8,5,10,9,7,5,8,9,8,4,12,6,3,12,9,4,10,11,9,7,10,9,9,17,15,11,13,17,16,8,17,10,17,23,13,14,23,15,22,26,14,27,19,43,33,20,30,21,46,29,24,22,24,40,19,28,22,20,39,21,33,16,15,68,24,18,21,16,41,13,32,26,20,16,16,18,11,10,50,1561,Kyaukse,MMR010013
 Yes - a lot of difficulty,13,7,5,2,11,5,4,3,1,7,4,1,4,1,1,2,6,4,1,-,3,-,1,2,1,4,1,3,2,5,4,2,3,2,1,1,-,-,1,2,2,3,3,1,4,8,9,1,5,2,6,5,7,5,6,3,8,4,9,4,8,2,7,7,4,9,5,6,4,9,15,4,2,4,4,11,5,3,6,4,10,5,4,7,2,7,4,4,6,3,13,399,Kyaukse,MMR010013
 Yes - cannot walk at all,3,2,6,4,6,4,4,5,5,3,6,1,2,2,4,1,2,-,3,2,2,2,2,3,1,-,2,4,1,2,7,4,4,-,2,1,2,-,4,3,2,2,1,1,-,5,2,-,3,1,3,2,2,4,-,3,2,1,5,5,2,3,5,1,3,3,2,3,6,2,5,3,7,3,4,5,5,6,4,3,11,1,2,7,2,7,5,3,3,6,24,301,Kyaukse,MMR010013
 Total,4239,4219,4454,4452,4608,4368,4701,4783,4632,4343,4771,4349,4891,5136,4928,4654,4248,4348,5515,4495,5833,4590,4698,4822,4347,5403,4361,4646,5059,4326,5748,3917,4632,4371,3668,5089,3593,3596,4127,3225,4146,2742,3832,3435,2756,4158,2856,2923,2981,2285,3336,2154,2465,2418,2142,2936,2005,1873,1947,1422,2201,1302,1449,1590,1248,1690,879,1130,788,553,1033,488,589,592,419,997,410,384,443,227,491,210,255,265,190,275,138,135,101,74,364,257907,Kyaukse,MMR010013
