Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,685,648,644,719,717,705,672,633,627,562,622,504,522,504,487,444,434,408,414,338,376,244,259,274,257,307,263,245,306,248,393,198,202,213,185,297,214,202,220,162,295,137,204,238,154,270,123,138,177,142,259,123,104,120,118,146,116,83,124,66,161,57,42,81,52,87,68,43,44,23,73,19,23,16,25,30,13,12,15,10,24,5,2,10,10,8,3,2,1,2,16,20468,Kanpalet,MMR004008
 Yes - some difficulty,2,4,4,7,11,6,5,7,7,7,6,5,4,3,-,4,6,6,4,5,5,5,6,4,5,6,7,7,4,2,10,6,5,6,4,12,6,2,3,6,18,6,10,14,9,6,11,6,10,14,37,8,16,19,9,10,10,10,14,7,35,6,13,12,14,33,8,10,9,4,39,4,5,5,7,15,6,1,4,5,17,1,-,2,1,3,1,2,1,2,17,740,Kanpalet,MMR004008
 Yes - a lot of difficulty,7,5,4,1,2,-,1,2,3,4,-,1,4,1,1,1,1,1,2,1,1,1,-,1,-,-,1,1,1,-,1,-,-,2,1,1,-,1,5,1,1,3,5,4,1,5,1,5,4,4,8,1,2,-,3,5,7,3,6,3,4,2,3,7,2,5,2,2,3,1,7,3,3,-,2,3,1,2,5,3,9,1,-,6,2,1,1,-,-,-,6,217,Kanpalet,MMR004008
 Yes - cannot walk at all,2,-,-,-,1,-,-,-,1,-,3,-,-,1,1,-,1,-,2,-,1,1,1,-,1,-,2,-,2,-,1,1,-,-,-,1,-,-,-,-,2,-,-,1,1,2,-,-,-,-,2,2,4,1,2,2,-,-,2,-,-,1,-,-,-,1,-,-,-,-,3,-,2,-,-,3,-,-,2,1,6,-,-,-,1,-,-,-,-,-,4,68,Kanpalet,MMR004008
 Total,696,657,652,727,731,711,678,642,638,573,631,510,530,509,489,449,442,415,422,344,383,251,266,279,263,313,273,253,313,250,405,205,207,221,190,311,220,205,228,169,316,146,219,257,165,283,135,149,191,160,306,134,126,140,132,163,133,96,146,76,200,66,58,100,68,126,78,55,56,28,122,26,33,21,34,51,20,15,26,19,56,7,2,18,14,12,5,4,2,4,43,21493,Kanpalet,MMR004008
