Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,530,484,538,611,513,567,555,567,649,480,623,493,691,666,528,544,562,483,616,453,584,421,422,419,484,434,389,338,382,277,473,255,323,274,253,277,297,241,320,225,408,194,263,230,210,262,213,166,232,157,319,192,207,202,168,193,204,139,159,101,285,88,106,94,87,139,76,88,69,36,132,40,72,43,34,43,37,21,43,25,79,23,16,19,9,21,16,9,5,5,31,24251,Monekoe(ST),MMR015009
 Yes - some difficulty,-,-,-,-,-,-,1,-,-,-,-,1,1,-,1,-,-,4,1,1,4,1,1,-,-,-,1,1,3,-,3,-,-,-,2,-,-,1,-,1,2,2,3,1,1,2,1,2,2,3,3,-,2,7,6,4,4,3,2,4,10,4,3,4,3,5,4,4,3,4,12,3,2,6,2,6,8,5,7,6,16,2,6,3,2,2,1,4,2,5,10,236,Monekoe(ST),MMR015009
 Yes - a lot of difficulty,-,-,-,-,-,-,1,-,-,-,-,-,1,1,1,-,-,2,2,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,1,-,1,-,1,-,-,1,1,1,-,-,3,-,1,1,1,1,-,2,1,-,-,2,1,-,-,1,-,1,1,1,1,1,3,1,-,3,3,1,-,1,1,51,Monekoe(ST),MMR015009
 Yes - cannot walk at all,-,-,-,1,-,-,2,-,-,-,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,-,-,2,-,-,1,-,-,1,-,-,-,2,-,-,1,-,-,1,-,-,2,-,-,-,1,-,1,4,27,Monekoe(ST),MMR015009
 Total,530,484,538,612,513,567,559,567,649,480,623,495,693,668,530,545,562,489,619,455,588,422,423,419,484,435,390,339,385,278,476,255,323,274,255,277,297,242,320,226,411,196,266,231,212,264,214,169,235,160,323,192,210,209,175,199,209,144,161,105,299,92,110,99,93,145,80,95,73,40,145,45,75,49,38,50,45,28,51,32,97,26,25,25,11,26,20,15,7,12,46,24565,Monekoe(ST),MMR015009
