Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3097,3140,3192,3487,3578,3667,3784,3627,3413,3515,3798,3638,3605,3949,3645,3467,3046,3269,3595,2895,3331,2697,2733,2803,2609,3352,2573,2686,3000,2710,3345,2701,2817,2792,2200,2964,2364,2267,2577,2257,2715,1804,2527,2068,1991,2341,1869,1840,2154,1777,2239,1687,1910,1899,1607,2166,1548,1403,1568,1227,1706,1062,971,873,704,837,567,475,396,271,492,225,275,297,324,512,274,218,278,162,258,159,134,150,130,118,76,59,40,41,104,174713,Kangyidaunt,MMR017002
 Yes - some difficulty,34,24,27,8,7,7,8,12,9,8,9,10,14,10,12,14,6,7,12,3,9,8,7,7,7,9,7,13,9,10,7,15,20,17,11,15,12,10,8,15,21,17,24,20,20,28,24,18,31,30,41,28,41,57,37,55,44,51,64,41,50,34,52,51,39,44,33,36,23,21,35,23,28,43,37,88,46,29,56,31,70,31,40,38,38,36,19,19,9,8,38,2294,Kangyidaunt,MMR017002
 Yes - a lot of difficulty,26,9,6,4,6,2,9,5,2,6,3,4,5,6,6,6,4,6,5,2,1,4,5,2,4,7,3,-,2,2,3,4,2,2,5,3,2,-,1,2,3,3,2,4,3,5,4,7,11,4,5,7,4,7,4,10,14,4,11,11,16,8,11,4,7,12,12,7,6,6,15,7,11,9,7,25,8,9,8,4,12,7,4,10,14,4,13,4,7,2,16,584,Kangyidaunt,MMR017002
 Yes - cannot walk at all,11,5,10,4,3,5,4,5,5,5,5,4,6,1,4,1,2,2,3,-,1,4,2,2,2,2,2,3,3,-,4,1,2,3,2,2,3,-,-,1,4,-,5,3,1,-,2,1,2,5,3,3,4,3,3,5,4,2,2,4,11,5,7,7,3,10,-,7,5,3,5,2,4,6,7,9,5,6,9,10,17,10,5,11,8,12,7,4,4,7,13,399,Kangyidaunt,MMR017002
 Total,3168,3178,3235,3503,3594,3681,3805,3649,3429,3534,3815,3656,3630,3966,3667,3488,3058,3284,3615,2900,3342,2713,2747,2814,2622,3370,2585,2702,3014,2722,3359,2721,2841,2814,2218,2984,2381,2277,2586,2275,2743,1824,2558,2095,2015,2374,1899,1866,2198,1816,2288,1725,1959,1966,1651,2236,1610,1460,1645,1283,1783,1109,1041,935,753,903,612,525,430,301,547,257,318,355,375,634,333,262,351,207,357,207,183,209,190,170,115,86,60,58,171,177990,Kangyidaunt,MMR017002
