Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2180,2206,2356,2486,2374,2386,2434,2434,2604,2431,2668,2341,2928,3001,2456,2393,2196,2077,2307,1687,2158,1397,1508,1539,1418,1770,1423,1333,1568,1198,2075,1048,1363,1080,947,1486,1183,1003,1112,837,1687,746,1052,1150,910,1387,895,729,984,722,1480,626,842,835,758,900,759,563,641,451,1073,315,389,434,381,562,325,322,271,178,491,144,216,198,138,216,138,80,138,67,191,58,76,59,67,64,42,22,25,20,139,100347,Kukai,MMR015011
 Yes - some difficulty,19,10,4,8,7,1,7,1,2,1,2,2,9,3,4,-,1,4,3,1,6,5,4,3,2,7,3,6,4,3,8,3,3,4,4,8,10,5,6,2,12,5,5,5,5,7,5,2,8,7,14,4,15,16,8,12,14,9,10,12,24,12,10,11,9,11,9,12,11,10,21,7,10,10,9,18,7,9,10,5,25,7,5,6,4,14,1,4,6,4,25,686,Kukai,MMR015011
 Yes - a lot of difficulty,3,1,1,3,-,4,-,1,1,1,1,1,-,1,-,-,-,-,3,-,-,1,4,2,3,2,2,2,1,2,2,-,3,3,1,4,-,-,3,1,5,2,1,1,1,3,3,2,1,3,8,-,3,2,3,3,4,1,5,2,4,2,4,2,6,2,2,2,2,-,9,1,2,2,3,9,3,3,4,1,9,-,1,2,-,-,4,2,-,1,13,205,Kukai,MMR015011
 Yes - cannot walk at all,10,-,-,1,-,1,2,4,1,-,-,1,-,1,-,2,-,2,-,1,1,-,-,-,-,3,-,1,1,1,2,-,2,1,-,3,1,-,-,-,3,-,1,1,1,1,2,-,2,1,2,1,-,-,1,1,1,2,-,1,1,-,1,2,1,1,-,1,4,1,3,1,2,1,2,1,-,1,-,-,3,-,1,-,-,1,-,-,1,1,3,96,Kukai,MMR015011
 Total,2212,2217,2361,2498,2381,2392,2443,2440,2608,2433,2671,2345,2937,3006,2460,2395,2197,2083,2313,1689,2165,1403,1516,1544,1423,1782,1428,1342,1574,1204,2087,1051,1371,1088,952,1501,1194,1008,1121,840,1707,753,1059,1157,917,1398,905,733,995,733,1504,631,860,853,770,916,778,575,656,466,1102,329,404,449,397,576,336,337,288,189,524,153,230,211,152,244,148,93,152,73,228,65,83,67,71,79,47,28,32,26,180,101334,Kukai,MMR015011
