Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,722,716,779,738,862,779,841,909,952,931,1079,1123,1218,1529,1620,1585,1823,1922,2365,2175,2644,2395,2345,2394,2104,2257,1968,1899,1905,1742,2057,1581,1656,1515,1398,1593,1399,1303,1502,1338,1546,1161,1468,1267,1170,1459,1218,1210,1301,1132,1281,1025,1121,1141,1100,1081,916,931,959,805,940,672,711,705,615,690,501,568,469,337,440,274,279,332,298,390,242,216,252,188,161,156,156,148,116,112,92,68,72,62,181,95398,Bahan,MMR013044
 Yes - some difficulty,13,1,4,1,2,1,-,-,-,1,-,1,1,3,2,1,2,1,2,-,2,1,2,4,1,3,3,5,2,3,3,3,2,2,7,3,3,3,3,3,8,3,7,11,6,4,10,3,9,12,6,9,7,8,14,7,15,12,14,16,18,18,17,23,13,11,15,21,18,15,16,17,14,30,20,29,22,19,23,15,34,21,19,28,21,17,16,7,16,10,51,889,Bahan,MMR013044
 Yes - a lot of difficulty,2,-,1,2,1,-,-,-,-,-,-,2,1,1,2,-,2,1,1,-,-,2,-,-,1,2,2,-,-,1,1,-,1,1,1,2,-,-,1,1,-,1,-,-,1,1,-,1,4,2,1,3,2,2,2,4,2,2,2,4,9,8,8,4,2,4,3,4,2,3,5,6,4,3,8,8,4,5,7,4,6,12,7,1,10,10,8,7,6,5,33,272,Bahan,MMR013044
 Yes - cannot walk at all,-,1,1,-,2,1,-,2,1,-,1,1,2,-,-,-,-,2,1,-,-,-,-,-,2,-,-,-,-,1,2,2,1,1,1,1,-,1,2,1,2,2,3,-,2,3,2,-,-,-,-,2,1,2,2,1,1,3,3,2,5,2,2,3,2,4,2,4,4,2,3,2,2,2,1,6,4,2,5,3,3,2,3,5,2,4,5,3,1,3,21,173,Bahan,MMR013044
 Total,737,718,785,741,867,781,841,911,953,932,1080,1127,1222,1533,1624,1586,1827,1926,2369,2175,2646,2398,2347,2398,2108,2262,1973,1904,1907,1747,2063,1586,1660,1519,1407,1599,1402,1307,1508,1343,1556,1167,1478,1278,1179,1467,1230,1214,1314,1146,1288,1039,1131,1153,1118,1093,934,948,978,827,972,700,738,735,632,709,521,597,493,357,464,299,299,367,327,433,272,242,287,210,204,191,185,182,149,143,121,85,95,80,286,96732,Bahan,MMR013044
