Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2258,2414,2402,2383,2602,2358,2517,2635,2749,2729,2884,3017,3349,3749,3806,3844,3820,4240,4622,4327,4799,4284,4157,4224,4098,4041,3704,3689,3919,3519,4324,3224,3464,3267,3103,3313,2947,2925,3271,2823,3531,2496,3189,3077,2800,3313,2854,2795,3030,2472,2902,2051,2379,2390,2211,2085,2005,1776,1791,1537,1903,1202,1460,1382,1171,1385,999,1208,879,678,834,533,624,617,580,791,568,398,467,303,398,238,251,268,217,221,169,117,96,82,263,206786,Thingangyun,MMR013009
 Yes - some difficulty,21,3,6,7,1,-,4,2,5,2,4,3,1,3,6,5,7,8,5,5,4,6,4,3,3,3,5,8,6,5,12,4,5,14,7,9,8,9,15,8,8,6,15,14,13,13,20,15,18,16,30,25,25,32,25,35,31,30,34,29,27,30,39,38,48,43,37,57,42,34,43,31,48,40,52,67,59,30,44,29,48,34,45,31,29,45,33,23,23,17,76,1912,Thingangyun,MMR013009
 Yes - a lot of difficulty,2,1,1,-,-,1,-,1,2,3,1,4,4,4,5,-,4,2,2,2,-,2,1,1,2,2,4,-,2,-,3,1,-,3,1,2,-,2,2,4,1,5,3,4,5,3,1,4,5,3,6,2,4,4,6,4,6,8,10,2,9,7,9,4,12,16,6,7,9,10,13,4,5,7,9,15,15,9,10,7,10,7,12,7,8,11,11,3,8,6,27,450,Thingangyun,MMR013009
 Yes - cannot walk at all,1,3,4,-,2,2,1,4,1,2,4,4,-,-,1,2,1,3,1,-,1,2,1,1,1,-,3,-,3,1,-,1,3,-,2,1,1,2,1,2,2,3,2,2,-,5,-,2,1,2,-,3,2,4,3,4,4,7,4,6,4,2,6,4,5,9,5,4,15,1,13,2,3,3,8,15,4,4,9,5,12,6,3,9,10,9,6,9,6,5,24,338,Thingangyun,MMR013009
 Total,2282,2421,2413,2390,2605,2361,2522,2642,2757,2736,2893,3028,3354,3756,3818,3851,3832,4253,4630,4334,4804,4294,4163,4229,4104,4046,3716,3697,3930,3525,4339,3230,3472,3284,3113,3325,2956,2938,3289,2837,3542,2510,3209,3097,2818,3334,2875,2816,3054,2493,2938,2081,2410,2430,2245,2128,2046,1821,1839,1574,1943,1241,1514,1428,1236,1453,1047,1276,945,723,903,570,680,667,649,888,646,441,530,344,468,285,311,315,264,286,219,152,133,110,390,209486,Thingangyun,MMR013009
