Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2715,2845,2809,3116,3028,2926,2920,3083,2765,3066,2973,2797,3374,3458,3200,3154,2913,3121,3410,2894,3386,2905,2981,2762,2528,3179,2429,2718,2828,2412,3029,2269,2483,2541,2127,2821,2042,2207,2354,1978,2359,1717,2082,2008,1615,2372,1565,1789,1701,1368,1705,1278,1441,1494,1250,1617,1113,1223,1076,801,1096,792,779,799,653,906,483,691,438,339,560,277,330,342,247,398,208,257,246,169,226,129,144,127,93,116,51,68,44,34,123,155285,Sinku,MMR010010
 Yes - some difficulty,66,67,37,18,5,12,5,11,2,4,5,3,6,3,3,5,3,1,1,1,7,5,7,5,7,8,6,5,8,6,6,5,10,4,5,9,10,6,13,13,10,12,12,6,7,17,9,14,14,7,28,13,22,23,22,26,16,33,22,17,35,26,22,36,39,44,24,21,26,25,31,21,32,28,23,44,20,29,35,19,36,20,18,24,19,26,7,13,10,7,27,1520,Sinku,MMR010010
 Yes - a lot of difficulty,76,21,4,5,1,2,3,4,4,4,1,6,6,3,4,3,4,-,3,1,4,2,6,5,-,-,-,3,3,3,4,3,6,2,3,6,4,3,4,2,5,3,3,4,1,5,4,4,1,1,5,3,3,5,1,4,4,3,2,3,4,11,4,9,6,8,-,8,6,2,7,3,8,5,3,10,6,9,8,5,8,7,6,6,4,7,4,3,2,6,20,477,Sinku,MMR010010
 Yes - cannot walk at all,27,5,2,2,1,3,3,4,3,3,2,1,4,2,2,4,-,-,3,4,1,4,6,1,-,3,1,1,3,4,4,3,4,3,1,1,2,-,2,2,2,2,4,3,1,4,-,2,3,3,1,1,3,4,2,5,3,3,5,1,5,3,2,3,2,6,-,4,4,2,2,4,3,5,4,8,4,7,9,3,7,4,4,1,2,11,2,5,2,1,11,303,Sinku,MMR010010
 Total,2884,2938,2852,3141,3035,2943,2931,3102,2774,3077,2981,2807,3390,3466,3209,3166,2920,3122,3417,2900,3398,2916,3000,2773,2535,3190,2436,2727,2842,2425,3043,2280,2503,2550,2136,2837,2058,2216,2373,1995,2376,1734,2101,2021,1624,2398,1578,1809,1719,1379,1739,1295,1469,1526,1275,1652,1136,1262,1105,822,1140,832,807,847,700,964,507,724,474,368,600,305,373,380,277,460,238,302,298,196,277,160,172,158,118,160,64,89,58,48,181,157585,Sinku,MMR010010
