Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1764,1807,1961,1985,2078,2126,2217,2470,1985,2137,2081,2065,1975,2190,2068,1873,1705,1778,1710,1465,1694,1628,1462,1614,1693,1839,1536,1552,1741,1829,1770,1613,1692,1569,1285,1627,1377,1345,1362,1272,1493,1127,1326,1154,1056,1413,1162,1181,1024,922,1187,1022,936,970,947,1059,801,828,833,656,832,555,690,618,581,665,440,496,332,293,444,276,330,293,272,368,162,189,182,118,189,79,98,67,61,72,31,36,26,16,59,100907,Seikphyu,MMR009022
 Yes - some difficulty,40,13,14,10,9,7,5,6,8,5,5,3,2,2,7,3,6,1,3,4,6,2,4,1,2,6,5,1,7,6,14,6,5,6,6,10,8,6,9,6,9,7,10,5,9,11,15,9,12,11,21,10,15,14,10,19,18,24,16,11,29,20,26,19,25,39,25,27,20,17,48,29,39,27,37,63,20,20,21,28,29,23,16,20,12,24,11,8,6,7,16,1276,Seikphyu,MMR009022
 Yes - a lot of difficulty,33,14,12,4,1,5,5,-,-,1,4,1,1,2,1,3,-,3,1,3,3,-,3,3,1,3,1,1,2,3,2,-,1,-,1,5,3,1,2,2,2,2,3,3,3,3,-,2,6,3,7,2,5,2,6,4,3,2,6,2,4,4,3,2,5,8,4,8,2,10,7,5,7,7,9,15,7,6,9,6,12,6,11,7,3,7,3,4,5,-,16,399,Seikphyu,MMR009022
 Yes - cannot walk at all,-,1,3,2,1,2,2,4,1,1,2,3,2,2,1,1,2,-,-,-,-,-,-,1,1,1,3,3,1,1,1,2,1,1,-,-,-,1,1,1,1,-,-,3,1,2,2,1,-,1,1,-,2,2,2,1,2,2,3,1,2,3,4,3,4,7,2,-,1,4,8,1,5,5,6,4,3,2,4,5,11,-,3,3,5,3,5,-,2,2,4,187,Seikphyu,MMR009022
 Total,1837,1835,1990,2001,2089,2140,2229,2480,1994,2144,2092,2072,1980,2196,2077,1880,1713,1782,1714,1472,1703,1630,1469,1619,1697,1849,1545,1557,1751,1839,1787,1621,1699,1576,1292,1642,1388,1353,1374,1281,1505,1136,1339,1165,1069,1429,1179,1193,1042,937,1216,1034,958,988,965,1083,824,856,858,670,867,582,723,642,615,719,471,531,355,324,507,311,381,332,324,450,192,217,216,157,241,108,128,97,81,106,50,48,39,25,95,102769,Seikphyu,MMR009022
