Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3995,3846,3989,4072,4473,3954,4163,4480,4459,4626,4765,4976,5322,6144,6337,5882,5968,6607,7855,7369,8486,7173,7152,6711,6349,6742,5994,5800,6204,5678,6768,5202,5563,5369,4855,5431,4710,4573,5300,4600,5410,4106,4995,4903,4431,5069,4233,4242,4598,3803,4253,3362,3684,3719,3227,3385,2948,2645,2822,2239,2747,1799,2050,1926,1582,1960,1417,1526,1259,877,1189,755,874,895,842,1175,744,592,649,441,574,344,381,340,308,292,202,168,110,87,291,328412,North Okkalapa,MMR013012
 Yes - some difficulty,22,22,6,1,3,2,4,7,5,3,3,7,3,6,10,10,7,6,3,6,10,3,6,10,12,7,5,9,11,14,16,13,12,20,19,21,18,11,20,19,24,21,28,25,29,39,31,34,38,45,52,54,70,45,60,50,54,47,65,54,87,60,64,67,51,89,70,71,59,61,94,55,86,73,85,128,77,80,85,62,80,74,44,73,51,72,48,27,25,20,81,3356,North Okkalapa,MMR013012
 Yes - a lot of difficulty,14,2,3,1,2,3,8,5,1,7,3,3,3,1,4,4,5,5,3,4,6,2,6,1,2,5,4,5,3,4,1,1,4,5,4,5,3,4,3,12,7,4,7,9,4,15,12,7,13,12,20,8,12,17,11,9,11,10,13,19,12,14,15,9,17,28,10,13,7,6,17,7,14,21,24,44,28,14,25,13,26,12,15,17,11,18,15,14,9,16,44,916,North Okkalapa,MMR013012
 Yes - cannot walk at all,8,6,6,3,9,2,4,6,8,2,2,3,4,2,2,8,2,9,2,3,4,2,-,-,-,5,2,6,-,2,7,4,2,7,2,2,4,1,3,4,2,7,3,4,1,2,6,6,3,4,10,2,11,8,4,9,9,5,6,4,7,9,9,5,10,15,13,10,10,6,8,13,10,14,18,16,10,8,10,6,19,8,9,18,7,14,12,7,8,6,40,609,North Okkalapa,MMR013012
 Total,4039,3876,4004,4077,4487,3961,4179,4498,4473,4638,4773,4989,5332,6153,6353,5904,5982,6627,7863,7382,8506,7180,7164,6722,6363,6759,6005,5820,6218,5698,6792,5220,5581,5401,4880,5459,4735,4589,5326,4635,5443,4138,5033,4941,4465,5125,4282,4289,4652,3864,4335,3426,3777,3789,3302,3453,3022,2707,2906,2316,2853,1882,2138,2007,1660,2092,1510,1620,1335,950,1308,830,984,1003,969,1363,859,694,769,522,699,438,449,448,377,396,277,216,152,129,456,333293,North Okkalapa,MMR013012
