Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2664,3209,3157,3552,3766,3365,3797,3756,3498,3476,3631,3438,3871,4016,3914,3603,2969,3237,3364,2963,3476,2830,2942,2787,2491,3038,2415,2629,2831,2416,3205,2443,2746,2553,2330,3080,2420,2452,2845,2269,3117,1939,2630,2549,2068,2942,2194,2101,2460,1951,2657,1900,2166,2053,1873,2210,1946,1781,1747,1219,1967,1206,1369,1362,1079,1558,924,1068,904,608,1009,581,750,756,551,963,541,412,523,241,395,258,324,267,246,302,215,152,103,79,330,187990,Mudon,MMR011005
 Yes - some difficulty,23,24,31,14,17,5,5,5,4,7,4,9,4,4,7,1,6,6,3,4,8,7,5,5,4,7,4,3,6,5,15,3,13,9,7,10,10,7,10,5,18,9,6,14,9,22,19,18,18,10,31,17,13,29,20,37,31,16,28,19,41,32,34,36,26,42,25,34,29,25,39,33,37,43,37,70,51,27,46,25,47,31,45,32,33,30,34,23,16,15,77,1825,Mudon,MMR011005
 Yes - a lot of difficulty,18,10,6,4,2,3,2,2,2,1,1,2,2,2,2,3,-,4,1,6,4,3,-,4,2,5,2,-,6,2,2,1,3,9,3,-,1,4,4,1,5,-,3,2,3,4,3,4,4,5,4,5,5,10,4,9,10,14,5,5,10,5,9,6,3,6,11,4,8,6,10,7,8,9,12,18,9,8,17,7,10,6,13,10,13,9,12,5,5,4,34,527,Mudon,MMR011005
 Yes - cannot walk at all,4,4,4,2,1,4,4,8,2,2,6,7,6,5,7,5,3,1,4,1,-,5,1,4,2,3,2,3,2,-,1,1,1,1,2,2,3,3,2,2,2,-,3,3,1,2,5,3,5,1,3,1,2,7,3,6,4,7,4,-,5,3,3,8,4,6,3,5,6,3,4,5,8,10,6,11,5,3,5,6,8,6,6,7,7,7,5,9,8,2,39,395,Mudon,MMR011005
 Total,2709,3247,3198,3572,3786,3377,3808,3771,3506,3486,3642,3456,3883,4027,3930,3612,2978,3248,3372,2974,3488,2845,2948,2800,2499,3053,2423,2635,2845,2423,3223,2448,2763,2572,2342,3092,2434,2466,2861,2277,3142,1948,2642,2568,2081,2970,2221,2126,2487,1967,2695,1923,2186,2099,1900,2262,1991,1818,1784,1243,2023,1246,1415,1412,1112,1612,963,1111,947,642,1062,626,803,818,606,1062,606,450,591,279,460,301,388,316,299,348,266,189,132,100,480,190737,Mudon,MMR011005
