Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2954,3062,3132,3401,3451,3560,3482,3690,3521,3498,3969,3620,4026,3956,3869,3541,3029,3252,3619,2967,3894,3072,3055,3236,2993,3691,3030,3214,3403,3058,3923,2783,3220,3168,2726,3765,2730,2878,3112,2693,3083,2308,2833,2780,2381,3119,2307,2329,2522,2027,2454,1793,1937,1890,1816,2256,1577,1631,1442,1226,1712,1000,1142,1258,1002,1295,801,911,661,438,778,438,509,418,381,713,322,330,345,166,299,186,187,172,131,191,120,88,66,46,149,193209,Myitthar,MMR010015
 Yes - some difficulty,47,18,13,13,10,8,7,5,4,3,4,9,8,6,7,5,4,5,3,3,6,10,5,3,6,10,9,7,6,11,8,8,16,7,7,14,11,5,16,12,12,8,17,11,15,16,17,16,18,21,31,25,31,18,29,40,30,31,31,24,39,23,29,35,33,44,24,35,34,22,49,21,29,34,24,59,28,31,48,22,38,11,25,29,28,28,19,19,17,9,41,1727,Myitthar,MMR010015
 Yes - a lot of difficulty,23,8,2,1,2,-,2,1,2,1,4,2,4,3,2,-,1,2,1,2,4,3,4,2,-,3,2,3,6,1,4,1,6,2,-,6,3,3,5,3,2,4,2,3,2,1,1,1,2,1,3,3,2,5,4,9,8,3,4,2,9,4,6,6,5,6,10,5,2,3,12,5,4,8,10,16,7,3,9,7,13,4,4,6,3,8,2,3,4,2,14,386,Myitthar,MMR010015
 Yes - cannot walk at all,18,5,6,2,3,2,4,1,2,4,5,1,1,2,5,3,3,-,1,1,2,3,3,1,2,3,1,1,1,1,2,-,4,2,1,3,2,-,-,2,4,1,2,-,2,4,2,5,2,2,3,3,1,1,4,2,3,2,3,1,4,2,3,1,1,4,6,3,4,2,7,2,1,5,8,12,1,5,4,1,13,9,8,-,4,8,3,4,5,1,26,307,Myitthar,MMR010015
 Total,3042,3093,3153,3417,3466,3570,3495,3697,3529,3506,3982,3632,4039,3967,3883,3549,3037,3259,3624,2973,3906,3088,3067,3242,3001,3707,3042,3225,3416,3071,3937,2792,3246,3179,2734,3788,2746,2886,3133,2710,3101,2321,2854,2794,2400,3140,2327,2351,2544,2051,2491,1824,1971,1914,1853,2307,1618,1667,1480,1253,1764,1029,1180,1300,1041,1349,841,954,701,465,846,466,543,465,423,800,358,369,406,196,363,210,224,207,166,235,144,114,92,58,230,195629,Myitthar,MMR010015
