Highest_grade,Sex_Male,Sex_Female,Sex_Total,Township,MIMU_code
 None,10556,13556,24112,Einme,MMR017015
 Grade 1,4894,4847,9741,Einme,MMR017015
 Grade 2,6217,6805,13022,Einme,MMR017015
 Grade 3,9036,10325,19361,Einme,MMR017015
 Grade 4,9602,10798,20400,Einme,MMR017015
 Grade 5,18312,19525,37837,Einme,MMR017015
 Grade 6,5146,4714,9860,Einme,MMR017015
 Grade 7,4024,3358,7382,Einme,MMR017015
 Grade 8,3958,3204,7162,Einme,MMR017015
 Grade 9,3826,2919,6745,Einme,MMR017015
 Grade 10,3160,2680,5840,Einme,MMR017015
 Grade 11,3920,3806,7726,Einme,MMR017015
 College,850,947,1797,Einme,MMR017015
 Vocational training,58,29,87,Einme,MMR017015
 Undergraduate diploma,108,84,192,Einme,MMR017015
 Graduate,1476,2594,4070,Einme,MMR017015
 Postgraduate diploma,38,164,202,Einme,MMR017015
 Master degree,14,32,46,Einme,MMR017015
 PhD,4,5,9,Einme,MMR017015
 Other,288,244,532,Einme,MMR017015
 Total,85487,90636,176123,Einme,MMR017015
