Highest_grade,Sex_Male,Sex_Female,Sex_Total,Township,MIMU_code
 None,2012,3264,5276,HaKa,MMR004002
 Grade 1,989,981,1970,HaKa,MMR004002
 Grade 2,932,1081,2013,HaKa,MMR004002
 Grade 3,1195,1358,2553,HaKa,MMR004002
 Grade 4,1782,1975,3757,HaKa,MMR004002
 Grade 5,2897,3040,5937,HaKa,MMR004002
 Grade 6,1266,1149,2415,HaKa,MMR004002
 Grade 7,1248,1148,2396,HaKa,MMR004002
 Grade 8,1357,1298,2655,HaKa,MMR004002
 Grade 9,1523,1531,3054,HaKa,MMR004002
 Grade 10,1677,2077,3754,HaKa,MMR004002
 Grade 11,1351,1670,3021,HaKa,MMR004002
 College,374,440,814,HaKa,MMR004002
 Vocational training,32,35,67,HaKa,MMR004002
 Undergraduate diploma,124,115,239,HaKa,MMR004002
 Graduate,1201,1242,2443,HaKa,MMR004002
 Postgraduate diploma,68,42,110,HaKa,MMR004002
 Master degree,64,43,107,HaKa,MMR004002
 PhD,9,8,17,HaKa,MMR004002
 Other,54,21,75,HaKa,MMR004002
 Total,20155,22518,42673,HaKa,MMR004002
