Highest_grade,Sex_Male,Sex_Female,Sex_Total,Township,MIMU_code
 None,7883,12977,20860,Myitkyina,MMR001001
 Grade 1,4422,4283,8705,Myitkyina,MMR001001
 Grade 2,5044,5672,10716,Myitkyina,MMR001001
 Grade 3,6998,7998,14996,Myitkyina,MMR001001
 Grade 4,9670,10984,20654,Myitkyina,MMR001001
 Grade 5,16059,16614,32673,Myitkyina,MMR001001
 Grade 6,10347,9879,20226,Myitkyina,MMR001001
 Grade 7,9270,8473,17743,Myitkyina,MMR001001
 Grade 8,10523,9446,19969,Myitkyina,MMR001001
 Grade 9,12525,11101,23626,Myitkyina,MMR001001
 Grade 10,11343,11368,22711,Myitkyina,MMR001001
 Grade 11,13503,14799,28302,Myitkyina,MMR001001
 College,5600,6156,11756,Myitkyina,MMR001001
 Vocational training,441,404,845,Myitkyina,MMR001001
 Undergraduate diploma,435,259,694,Myitkyina,MMR001001
 Graduate,8972,12696,21668,Myitkyina,MMR001001
 Postgraduate diploma,196,389,585,Myitkyina,MMR001001
 Master degree,258,476,734,Myitkyina,MMR001001
 PhD,66,75,141,Myitkyina,MMR001001
 Other,828,716,1544,Myitkyina,MMR001001
 Total,134383,144765,279148,Myitkyina,MMR001001
