School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,152,402,472,436,426,432,376,381,352,320,248,185,118,95,56,31,11,14,4,2,1,2,1,5,1,-,3,1,2,-,1,1,-,1,1,1,-,-,2,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,4541,Khampat(ST),MMR005030
 Previously attended,15,15,31,20,25,33,33,56,87,119,120,171,219,256,239,300,246,250,282,273,291,265,256,296,242,318,218,278,219,213,263,203,191,210,161,235,179,223,184,182,204,165,180,200,135,195,149,122,129,157,122,90,96,94,66,81,60,50,66,53,58,46,34,38,20,36,13,23,16,18,15,13,8,19,4,10,12,5,8,9,2,2,1,1,1,5,10248,Khampat(ST),MMR005030
 Never attended,347,82,21,6,10,3,4,5,1,4,9,8,10,4,6,8,10,8,10,9,16,10,13,13,12,40,24,18,14,13,29,13,14,18,15,35,10,23,23,17,35,26,20,25,36,46,21,39,38,33,51,45,35,48,36,57,30,28,23,21,42,24,34,19,14,47,15,12,33,18,19,16,15,18,12,26,10,7,6,12,11,4,7,1,3,12,2065,Khampat(ST),MMR005030
 Total,514,499,524,462,461,468,413,442,440,443,377,364,347,355,301,339,267,272,296,284,308,277,270,314,255,358,245,297,235,226,293,217,205,229,177,271,189,246,209,199,239,191,201,225,172,241,170,161,167,191,173,135,131,142,102,138,90,78,89,74,100,70,69,57,34,83,28,35,49,36,34,29,23,38,16,36,22,12,14,21,13,6,8,2,4,17,16854,Khampat(ST),MMR005030
