School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,17,45,56,71,65,66,38,57,41,34,27,13,9,8,7,5,1,-,1,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,566,Minekoke(ST),MMR016006
 Previously attended,3,3,5,10,7,8,15,23,35,27,40,21,25,41,23,44,28,16,28,23,21,8,18,9,4,25,11,14,12,11,20,7,14,6,15,14,9,3,9,5,8,2,3,7,5,10,6,5,2,4,6,3,1,2,2,3,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,735,Minekoke(ST),MMR016006
 Never attended,267,245,193,208,152,189,107,150,123,107,170,95,90,161,101,217,61,55,84,56,185,75,86,98,62,209,57,64,63,56,158,65,56,100,71,171,70,66,62,76,161,56,48,44,52,156,42,39,40,40,62,26,21,22,11,82,18,9,21,9,26,15,12,11,6,34,6,8,5,6,14,2,3,4,4,20,1,2,2,3,3,-,-,-,2,8,5837,Minekoke(ST),MMR016006
 Total,287,293,254,289,224,263,160,230,199,168,237,129,124,210,131,266,90,71,113,79,207,83,104,108,66,235,68,78,75,68,178,72,70,106,86,185,79,69,71,81,169,58,51,51,57,166,48,44,42,44,68,29,22,24,13,85,19,10,22,11,27,15,12,11,6,34,6,8,5,6,14,2,3,4,4,20,1,2,2,3,3,-,-,-,2,9,7138,Minekoke(ST),MMR016006
