School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,380,899,1033,974,972,997,864,1050,928,608,390,346,282,189,138,89,48,33,18,16,18,4,7,9,1,6,4,5,8,-,7,4,4,7,5,5,2,4,3,3,3,1,-,-,4,2,1,1,-,2,4,1,2,1,1,2,1,3,1,-,4,3,3,2,1,3,1,-,1,1,4,1,-,-,1,1,-,1,1,1,-,-,-,2,-,2,10423,Ye U,MMR005009
 Previously attended,45,99,133,93,92,137,127,233,347,442,544,694,827,911,801,1113,896,974,972,866,1141,819,963,1050,895,1244,852,963,969,761,1072,745,905,978,872,1133,737,914,861,767,1021,684,788,777,650,940,588,688,660,554,743,484,545,507,432,625,344,378,404,349,471,249,342,210,175,302,161,183,218,132,262,107,134,145,69,181,87,94,101,55,94,38,45,31,18,107,45159,Ye U,MMR005009
 Never attended,545,58,13,9,7,7,5,7,9,12,8,9,14,8,7,14,6,8,11,5,11,10,13,19,16,23,9,12,21,14,24,14,26,16,14,42,19,42,30,32,72,26,39,63,40,76,32,45,51,38,88,57,72,59,57,124,60,86,97,73,141,86,108,78,51,150,58,104,115,85,190,100,121,100,69,147,63,64,75,62,71,47,48,41,24,101,4723,Ye U,MMR005009
 Total,970,1056,1179,1076,1071,1141,996,1290,1284,1062,942,1049,1123,1108,946,1216,950,1015,1001,887,1170,833,983,1078,912,1273,865,980,998,775,1103,763,935,1001,891,1180,758,960,894,802,1096,711,827,840,694,1018,621,734,711,594,835,542,619,567,490,751,405,467,502,422,616,338,453,290,227,455,220,287,334,218,456,208,255,245,139,329,150,159,177,118,165,85,93,74,42,210,60305,Ye U,MMR005009
