School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,379,1142,1327,1389,1210,1265,1166,1293,1235,1052,809,764,645,534,359,252,133,86,50,38,19,26,14,17,9,12,8,9,8,6,4,9,5,4,1,6,3,4,4,2,7,1,1,-,1,4,1,-,2,-,3,-,-,2,-,4,1,1,1,1,2,-,1,2,-,1,-,-,2,-,1,-,-,2,-,-,1,-,1,-,-,-,1,-,-,2,15344,Phakant,MMR001009
 Previously attended,98,172,172,154,134,146,136,183,253,326,384,490,678,938,914,1192,1066,1090,1180,1142,1337,1155,1132,1326,1161,1486,996,1138,1140,958,1170,962,1011,1166,920,1283,794,978,973,807,984,648,625,700,534,771,420,488,472,444,477,324,298,304,196,283,140,149,143,111,159,82,103,64,37,86,25,35,39,34,65,30,18,14,7,28,10,13,7,6,12,9,4,7,2,15,42163,Phakant,MMR001009
 Never attended,983,141,31,16,11,7,7,6,15,9,5,9,10,15,12,21,17,18,21,17,34,23,29,49,33,61,26,39,26,33,66,51,53,88,48,107,51,75,81,76,108,66,70,90,79,154,57,95,68,87,124,80,72,70,52,154,44,66,73,59,111,47,71,59,25,126,19,35,31,21,72,25,27,38,13,68,15,15,19,14,37,9,11,9,7,65,5077,Phakant,MMR001009
 Total,1460,1455,1530,1559,1355,1418,1309,1482,1503,1387,1198,1263,1333,1487,1285,1465,1216,1194,1251,1197,1390,1204,1175,1392,1203,1559,1030,1186,1174,997,1240,1022,1069,1258,969,1396,848,1057,1058,885,1099,715,696,790,614,929,478,583,542,531,604,404,370,376,248,441,185,216,217,171,272,129,175,125,62,213,44,70,72,55,138,55,45,54,20,96,26,28,27,20,49,18,16,16,9,82,62584,Phakant,MMR001009
