School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,75,102,134,135,185,186,164,175,170,154,121,129,102,85,56,34,14,9,5,9,1,2,1,3,3,5,2,3,3,-,1,-,1,1,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2079,Pansaung(ST),MMR005037
 Previously attended,3,8,7,10,10,14,11,14,18,17,29,37,41,60,62,90,62,60,53,75,68,47,55,51,58,62,35,56,38,34,51,33,22,27,28,22,24,30,17,26,20,10,8,11,6,10,5,6,7,5,10,4,4,1,4,2,1,1,-,2,-,1,-,-,-,3,-,-,-,-,-,1,-,-,-,1,-,-,1,1,-,-,-,-,-,1,1591,Pansaung(ST),MMR005037
 Never attended,165,117,57,53,51,30,15,20,18,12,20,16,15,36,17,25,25,30,35,45,38,28,35,43,39,61,37,46,31,72,70,54,34,56,59,61,45,53,42,88,78,59,41,35,61,85,30,39,32,100,60,44,33,29,31,62,23,19,14,46,27,21,12,15,14,25,3,9,8,22,15,6,2,8,7,14,7,4,5,4,1,1,1,3,-,16,2965,Pansaung(ST),MMR005037
 Total,243,227,198,198,246,230,190,209,206,183,170,182,158,181,135,149,101,99,93,129,107,77,91,97,100,128,74,105,72,106,122,87,57,84,87,83,69,84,59,115,98,69,49,46,68,95,35,45,39,106,70,48,37,31,35,64,24,20,14,48,27,22,12,15,14,29,3,9,8,23,15,8,2,8,7,16,7,4,6,5,1,1,1,3,-,17,6635,Pansaung(ST),MMR005037
