School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,335,843,876,909,978,909,979,1042,1115,987,914,810,702,695,537,382,276,169,115,63,66,42,30,34,36,35,24,22,17,13,16,21,16,15,24,19,16,22,23,13,18,15,9,13,18,13,6,9,16,10,10,10,11,13,7,9,8,6,5,6,5,7,3,5,2,7,4,4,5,3,4,1,2,1,3,1,1,3,2,2,1,2,2,3,-,5,14430,Mayangon,MMR013042
 Previously attended,89,167,214,187,214,245,220,298,444,570,635,821,1075,1353,1269,1827,1762,1876,1867,1764,1944,1702,1740,1931,1744,2049,1498,1667,1576,1432,1597,1465,1330,1551,1306,1706,1221,1496,1418,1239,1527,1248,1276,1496,1190,1232,1026,1110,1115,971,992,877,840,876,733,904,575,656,671,505,631,466,542,413,283,428,255,286,318,262,331,267,174,229,132,191,107,134,138,123,111,97,84,44,33,179,74587,Mayangon,MMR013042
 Never attended,617,91,21,23,13,11,10,27,28,28,20,20,27,32,23,23,24,17,28,21,29,27,22,22,27,25,25,34,29,23,28,21,18,32,26,42,14,35,38,35,39,23,26,34,27,43,23,31,32,34,41,31,35,31,30,60,20,33,32,32,53,24,40,28,25,44,14,24,33,32,58,24,29,36,13,51,18,32,25,19,19,18,8,10,9,41,3040,Mayangon,MMR013042
 Total,1041,1101,1111,1119,1205,1165,1209,1367,1587,1585,1569,1651,1804,2080,1829,2232,2062,2062,2010,1848,2039,1771,1792,1987,1807,2109,1547,1723,1622,1468,1641,1507,1364,1598,1356,1767,1251,1553,1479,1287,1584,1286,1311,1543,1235,1288,1055,1150,1163,1015,1043,918,886,920,770,973,603,695,708,543,689,497,585,446,310,479,273,314,356,297,393,292,205,266,148,243,126,169,165,144,131,117,94,57,42,225,92057,Mayangon,MMR013042
