School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,173,458,525,498,456,487,461,494,471,383,305,333,210,157,104,58,45,30,19,12,11,7,8,5,6,4,3,4,2,4,1,1,4,1,-,2,3,1,-,-,3,1,1,-,-,-,-,1,2,-,2,1,1,-,-,-,-,1,-,-,-,1,2,-,-,1,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,5766,Falam,MMR004001
 Previously attended,18,19,16,18,20,30,26,29,46,54,85,103,134,198,188,240,255,247,290,279,279,245,247,239,259,281,203,225,233,181,224,224,184,239,177,212,159,215,197,176,204,176,168,195,142,186,111,169,162,161,127,114,111,127,88,115,66,83,56,93,70,40,38,37,30,34,23,16,22,21,16,8,7,9,1,6,1,3,3,8,3,3,2,3,1,3,9756,Falam,MMR004001
 Never attended,279,27,11,5,8,-,1,2,1,3,2,3,6,4,4,7,8,2,8,9,9,9,9,6,18,16,5,12,10,11,15,9,9,13,8,21,9,17,22,13,28,31,24,44,32,61,30,52,34,60,50,65,38,47,44,87,33,62,51,49,69,36,35,34,31,62,24,32,42,36,58,38,23,50,25,55,19,19,19,24,20,14,11,7,5,39,2380,Falam,MMR004001
 Total,470,504,552,521,484,517,488,525,518,440,392,439,350,359,296,305,308,279,317,300,299,261,264,250,283,301,211,241,245,196,240,234,197,253,185,235,171,233,219,189,235,208,193,239,174,247,141,222,198,221,179,180,150,174,132,202,99,146,107,142,139,77,75,71,61,97,47,48,64,58,74,46,31,59,26,61,21,22,22,32,23,17,13,10,6,42,17902,Falam,MMR004001
