School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,53,129,186,191,187,198,174,181,166,123,86,65,57,33,21,12,8,4,8,2,4,2,2,-,-,3,1,-,1,1,-,-,2,1,2,-,-,2,1,-,1,-,2,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1913,Linkhe`,MMR014018
 Previously attended,4,31,23,22,39,40,43,61,85,98,133,119,125,151,115,204,179,196,156,147,169,127,141,171,155,194,120,151,150,131,141,114,138,124,100,182,135,149,144,118,172,114,121,144,125,150,87,120,134,105,106,111,87,90,53,79,50,60,46,47,53,42,28,16,13,26,15,15,17,12,16,7,5,5,6,4,2,1,2,1,2,1,-,4,-,4,7123,Linkhe`,MMR014018
 Never attended,119,64,38,43,40,34,19,27,25,31,26,32,37,59,28,73,38,59,58,54,95,57,50,78,81,155,45,73,65,73,126,79,82,114,62,153,91,118,125,112,197,140,117,149,111,230,126,120,154,119,161,111,131,143,95,242,83,120,99,73,131,68,65,53,25,103,28,60,38,44,66,27,34,28,22,59,14,26,19,25,32,15,12,12,5,45,6515,Linkhe`,MMR014018
 Total,176,224,247,256,266,272,236,269,276,252,245,216,219,243,164,289,225,259,222,203,268,186,193,249,236,352,166,224,216,205,267,193,222,239,164,335,226,269,270,230,370,254,240,293,236,380,213,240,288,225,268,222,219,233,148,321,133,180,145,120,184,110,93,69,38,129,43,76,55,56,82,34,39,33,28,63,16,27,21,26,34,16,12,16,5,49,15551,Linkhe`,MMR014018
