School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,399,1511,1904,1991,2063,1846,1724,1790,1474,1126,871,585,342,264,176,82,58,25,13,16,8,8,2,5,4,4,4,5,1,7,3,3,1,3,2,2,-,-,2,-,2,-,1,2,2,1,-,-,1,1,1,1,1,3,1,2,-,1,-,-,1,1,3,1,2,1,-,1,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,18358,Kyunsu,MMR006006
 Previously attended,63,127,123,152,162,179,190,312,499,752,931,994,1091,1457,1310,1562,1231,1302,1386,1105,1470,1096,1138,1289,1086,1301,987,1007,1159,850,1160,860,766,914,793,941,720,937,850,627,905,646,548,637,441,641,469,509,533,455,519,411,315,353,261,328,206,202,231,177,268,147,150,121,73,130,69,94,104,80,132,48,50,51,24,52,24,27,35,29,35,17,16,18,7,45,45512,Kyunsu,MMR006006
 Never attended,1788,691,284,148,92,66,47,73,62,56,53,49,67,91,79,116,80,86,110,82,155,84,105,118,103,139,80,122,133,99,146,80,89,125,97,126,58,115,100,84,151,79,71,97,72,127,65,82,118,78,153,103,63,89,49,109,54,50,42,57,101,42,57,34,29,68,21,40,33,28,95,38,28,32,15,48,11,30,28,19,30,16,11,12,6,36,8895,Kyunsu,MMR006006
 Total,2250,2329,2311,2291,2317,2091,1961,2175,2035,1934,1855,1628,1500,1812,1565,1760,1369,1413,1509,1203,1633,1188,1245,1412,1193,1444,1071,1134,1293,956,1309,943,856,1042,892,1069,778,1052,952,711,1058,725,620,736,515,769,534,591,652,534,673,515,379,445,311,439,260,253,273,234,370,190,210,156,104,199,90,135,137,108,227,86,78,83,39,101,36,58,64,48,65,33,27,30,13,81,72765,Kyunsu,MMR006006
