School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,946,2177,2374,2148,2253,2365,2103,2049,2095,1630,1176,834,767,599,441,320,162,85,55,44,38,24,18,21,28,15,7,13,13,4,13,10,10,10,5,9,7,2,1,8,9,4,5,7,2,4,6,3,5,4,5,3,3,1,1,4,1,4,3,2,2,2,1,1,2,2,2,-,1,2,2,-,-,-,2,2,1,2,-,-,1,1,-,-,1,3,24985,Kyaukpadaung,MMR010020
 Previously attended,91,134,216,163,167,203,264,437,683,912,1088,1234,1518,1714,1646,2160,1822,1851,1929,1851,2332,1724,1983,2040,1971,2699,1863,2116,1978,1702,2397,1642,1834,1977,1726,2371,1480,1794,1803,1596,2188,1528,1497,1410,1137,1695,1077,1274,1259,1070,1445,969,1005,915,783,1136,719,821,755,705,833,571,672,443,309,566,236,288,263,294,401,191,173,199,126,231,97,115,81,83,117,44,57,40,30,131,89090,Kyaukpadaung,MMR010020
 Never attended,1203,208,39,35,22,39,26,25,34,36,40,39,45,63,52,89,59,59,81,73,119,89,99,144,128,258,132,227,182,194,322,200,250,241,201,379,195,309,289,297,477,288,338,329,247,429,225,282,261,226,386,268,316,295,282,620,296,404,331,416,563,281,394,298,219,563,206,291,240,268,494,170,181,203,218,314,112,156,130,104,165,70,83,47,51,203,19262,Kyaukpadaung,MMR010020
 Total,2240,2519,2629,2346,2442,2607,2393,2511,2812,2578,2304,2107,2330,2376,2139,2569,2043,1995,2065,1968,2489,1837,2100,2205,2127,2972,2002,2356,2173,1900,2732,1852,2094,2228,1932,2759,1682,2105,2093,1901,2674,1820,1840,1746,1386,2128,1308,1559,1525,1300,1836,1240,1324,1211,1066,1760,1016,1229,1089,1123,1398,854,1067,742,530,1131,444,579,504,564,897,361,354,402,346,547,210,273,211,187,283,115,140,87,82,337,133337,Kyaukpadaung,MMR010020
