School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,405,1100,1242,1250,1131,1278,1219,1298,1311,1213,1039,977,947,824,684,495,271,190,115,60,48,48,26,28,16,28,15,12,17,10,7,5,14,10,9,7,8,17,5,5,8,1,10,6,6,11,3,5,4,2,2,4,-,2,1,3,2,4,5,2,5,-,3,4,-,3,-,-,1,2,3,2,-,-,-,3,1,-,-,-,1,1,1,1,1,2,17499,Mahaaungmye,MMR010003
 Previously attended,145,224,257,288,269,293,298,436,584,775,870,1100,1271,1708,1625,2317,2048,2306,2254,2200,2373,1968,2017,2287,1948,2478,1682,1888,1869,1628,2013,1606,1637,1892,1569,2015,1389,1800,1618,1434,1904,1378,1494,1538,1280,1515,1090,1227,1227,1022,1162,928,906,948,719,975,581,661,648,543,713,438,500,431,276,383,185,220,265,172,348,207,168,200,108,175,111,99,121,85,115,52,65,50,34,170,85816,Mahaaungmye,MMR010003
 Never attended,838,127,38,24,16,23,14,30,30,27,37,32,56,65,42,68,28,50,65,46,63,56,48,55,49,96,47,62,80,49,96,48,66,92,52,104,44,69,77,72,117,57,77,84,55,102,49,69,54,61,88,44,48,71,38,118,53,68,73,65,125,45,65,63,35,87,34,60,53,29,103,59,54,76,25,75,45,45,33,28,50,27,20,15,9,64,5696,Mahaaungmye,MMR010003
 Total,1388,1451,1537,1562,1416,1594,1531,1764,1925,2015,1946,2109,2274,2597,2351,2880,2347,2546,2434,2306,2484,2072,2091,2370,2013,2602,1744,1962,1966,1687,2116,1659,1717,1994,1630,2126,1441,1886,1700,1511,2029,1436,1581,1628,1341,1628,1142,1301,1285,1085,1252,976,954,1021,758,1096,636,733,726,610,843,483,568,498,311,473,219,280,319,203,454,268,222,276,133,253,157,144,154,113,166,80,86,66,44,236,109011,Mahaaungmye,MMR010003
