School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,281,753,915,893,821,937,870,925,869,686,550,431,257,243,114,87,35,28,15,14,15,10,7,8,6,9,5,6,2,6,10,4,2,2,-,5,1,3,5,2,7,3,1,5,2,3,2,-,5,1,1,-,-,-,-,1,2,-,-,1,-,-,-,-,-,1,1,-,1,-,1,-,1,-,-,2,1,-,1,-,-,-,-,-,-,1,9876,Namkham,MMR015010
 Previously attended,51,108,113,110,99,132,127,162,251,314,384,500,577,832,696,940,630,749,728,707,757,688,635,828,583,922,451,606,488,459,641,542,460,514,345,624,295,466,410,411,489,345,303,369,253,491,234,322,291,267,306,243,173,201,105,232,100,100,108,109,116,65,58,47,22,70,36,24,25,21,39,21,10,14,8,20,6,12,7,20,6,10,7,6,3,17,25066,Namkham,MMR015010
 Never attended,762,239,109,101,69,90,62,70,72,65,82,98,99,177,104,231,115,133,131,123,231,125,167,190,128,342,106,157,113,158,341,152,170,210,126,394,126,191,195,198,407,190,178,266,182,563,218,229,235,263,373,319,182,240,145,517,172,180,163,176,321,160,150,130,78,268,75,92,102,80,170,107,45,83,58,202,45,61,51,62,77,63,22,29,27,130,14638,Namkham,MMR015010
 Total,1094,1100,1137,1104,989,1159,1059,1157,1192,1065,1016,1029,933,1252,914,1258,780,910,874,844,1003,823,809,1026,717,1273,562,769,603,623,992,698,632,726,471,1023,422,660,610,611,903,538,482,640,437,1057,454,551,531,531,680,562,355,441,250,750,274,280,271,286,437,225,208,177,100,339,112,116,128,101,210,128,56,97,66,224,52,73,59,82,83,73,29,35,30,148,49580,Namkham,MMR015010
