School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,729,1830,1943,1905,1853,1942,1781,1719,1562,1297,941,790,680,607,435,317,196,119,68,39,38,30,20,21,21,22,11,13,13,7,13,7,9,10,5,3,3,9,5,8,6,7,5,9,3,8,9,7,5,1,8,6,10,4,7,4,1,3,6,4,9,-,8,7,3,5,1,1,4,2,4,2,2,3,1,2,3,-,1,1,2,1,1,2,2,2,21203,Sagaing,MMR005001
 Previously attended,206,336,341,377,355,461,518,768,1010,1362,1503,1500,1735,2090,1820,2495,2235,2329,2249,2053,2572,2185,2335,2496,2296,2890,2171,2375,2549,2124,2776,2019,2173,2389,1964,2579,1744,2349,2312,1780,2686,1820,2086,2007,1620,2222,1511,1695,1806,1433,1999,1340,1391,1392,984,1423,927,948,985,813,1305,745,1033,716,481,819,436,517,551,390,809,361,391,408,259,390,221,239,245,173,260,145,148,109,70,344,114474,Sagaing,MMR005001
 Never attended,1199,136,44,28,18,25,39,18,31,22,22,29,35,43,27,59,42,41,51,42,69,46,52,60,49,77,48,67,69,54,105,58,81,68,69,95,43,100,85,72,143,81,108,83,73,111,65,73,79,52,100,78,92,66,43,134,66,85,111,55,148,75,111,60,65,162,67,94,87,66,172,85,96,110,66,149,65,61,73,45,83,46,41,30,22,84,7179,Sagaing,MMR005001
 Total,2134,2302,2328,2310,2226,2428,2338,2505,2603,2681,2466,2319,2450,2740,2282,2871,2473,2489,2368,2134,2679,2261,2407,2577,2366,2989,2230,2455,2631,2185,2894,2084,2263,2467,2038,2677,1790,2458,2402,1860,2835,1908,2199,2099,1696,2341,1585,1775,1890,1486,2107,1424,1493,1462,1034,1561,994,1036,1102,872,1462,820,1152,783,549,986,504,612,642,458,985,448,489,521,326,541,289,300,319,219,345,192,190,141,94,430,142856,Sagaing,MMR005001
