School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,110,259,298,347,345,389,273,362,330,209,179,132,89,73,43,23,15,9,4,4,8,1,7,9,3,2,2,1,-,1,1,-,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,3537,Hopan,MMR015021
 Previously attended,16,21,32,33,30,52,40,79,115,111,159,172,206,271,184,297,194,209,229,226,234,181,164,179,147,192,108,126,110,77,130,84,73,105,50,107,51,65,79,53,74,53,47,62,44,73,29,47,31,41,31,24,18,26,16,28,7,5,8,8,7,6,7,6,2,10,2,3,4,1,6,-,2,3,-,1,1,2,-,-,-,-,-,-,3,2,5731,Hopan,MMR015021
 Never attended,565,389,298,306,197,289,110,208,231,177,273,214,196,315,172,433,175,211,219,179,498,191,211,271,168,510,134,167,150,137,372,176,171,176,129,375,105,152,147,132,333,140,142,187,123,414,113,175,149,117,239,154,112,141,76,377,67,82,101,68,170,51,65,68,41,201,36,54,49,35,90,34,28,34,21,87,11,27,19,16,24,14,9,4,7,51,14085,Hopan,MMR015021
 Total,691,669,628,686,572,730,423,649,676,497,611,518,491,659,399,753,384,429,452,409,740,373,382,459,318,704,244,294,260,215,503,260,245,282,179,483,156,218,226,185,407,193,189,249,167,487,142,222,180,159,270,178,130,167,92,405,74,88,109,76,178,57,72,74,43,211,38,57,53,36,96,34,30,37,22,88,12,29,20,16,24,14,9,4,10,53,23353,Hopan,MMR015021
