School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,66,204,225,208,196,222,233,230,255,260,217,201,226,228,171,131,86,57,21,11,20,8,14,9,8,13,3,2,6,4,3,3,5,5,2,2,2,4,-,1,2,1,1,4,2,2,5,2,1,2,1,2,2,-,4,-,-,1,5,1,1,-,1,-,1,-,-,-,2,-,-,1,1,-,1,-,1,-,-,1,-,-,1,-,-,-,3611,Ahlon,MMR013037
 Previously attended,22,50,80,61,62,67,82,98,147,176,190,209,284,337,306,465,434,460,498,497,527,445,443,475,416,517,434,478,437,381,449,373,396,447,365,494,351,408,454,365,473,401,373,391,354,424,307,366,364,347,328,333,268,301,257,316,201,237,249,183,230,164,178,158,94,129,71,98,94,90,106,84,72,80,52,62,46,50,49,40,36,27,25,21,15,74,21798,Ahlon,MMR013037
 Never attended,151,17,-,11,2,2,6,9,9,12,5,8,10,13,5,19,6,8,9,6,6,8,7,7,4,13,3,7,8,3,10,12,5,9,8,8,4,6,5,4,8,5,9,8,-,9,3,4,3,4,9,7,6,7,7,6,4,2,6,7,4,2,9,9,4,12,-,7,5,13,10,10,7,6,5,5,4,3,6,4,10,6,6,5,2,9,722,Ahlon,MMR013037
 Total,239,271,305,280,260,291,321,337,411,448,412,418,520,578,482,615,526,525,528,514,553,461,464,491,428,543,440,487,451,388,462,388,406,461,375,504,357,418,459,370,483,407,383,403,356,435,315,372,368,353,338,342,276,308,268,322,205,240,260,191,235,166,188,167,99,141,71,105,101,103,116,95,80,86,58,67,51,53,55,45,46,33,32,26,17,83,26131,Ahlon,MMR013037
