School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,301,722,731,650,731,731,645,747,630,541,465,299,279,245,163,115,49,40,16,15,14,11,10,9,6,8,5,4,4,3,8,2,3,5,1,3,4,2,1,1,-,-,4,4,-,3,1,1,1,2,1,4,5,3,-,2,-,-,1,2,3,1,3,-,2,1,2,-,3,1,4,-,1,3,-,1,1,1,3,3,-,1,-,-,1,2,8290,Myaung,MMR005003
 Previously attended,82,101,108,96,109,157,161,232,283,399,425,478,529,629,571,887,711,766,777,656,958,729,763,804,776,981,702,808,874,723,1076,774,855,871,714,1029,682,861,832,684,1039,752,774,739,603,841,647,656,726,606,796,510,628,589,539,602,463,505,501,346,534,297,400,268,201,336,143,185,235,160,345,148,163,165,87,188,90,102,98,70,116,48,58,25,25,102,42104,Myaung,MMR005003
 Never attended,444,35,15,6,6,4,6,11,11,4,11,8,14,12,10,23,14,16,16,10,23,14,18,14,20,35,15,16,27,22,47,22,24,21,17,34,16,52,26,30,58,34,41,35,30,48,21,23,31,35,38,20,32,36,25,61,40,42,48,30,68,19,52,36,32,71,26,37,43,29,63,30,34,53,28,81,26,38,38,17,37,15,24,11,13,42,2860,Myaung,MMR005003
 Total,827,858,854,752,846,892,812,990,924,944,901,785,822,886,744,1025,774,822,809,681,995,754,791,827,802,1024,722,828,905,748,1131,798,882,897,732,1066,702,915,859,715,1097,786,819,778,633,892,669,680,758,643,835,534,665,628,564,665,503,547,550,378,605,317,455,304,235,408,171,222,281,190,412,178,198,221,115,270,117,141,139,90,153,64,82,36,39,146,53254,Myaung,MMR005003
