School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,270,314,448,514,384,787,298,409,398,289,422,229,155,188,69,131,20,31,17,20,43,13,12,14,5,8,-,2,-,4,1,-,2,4,2,5,-,-,-,-,1,-,-,-,1,1,1,-,-,-,4,-,-,-,-,2,-,2,-,-,-,1,-,-,-,1,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,5525,Naphang,MMR015006
 Previously attended,16,26,31,48,27,118,55,130,137,135,266,174,167,317,132,420,109,131,153,111,291,90,90,126,52,174,43,32,43,20,82,14,30,41,16,54,8,11,15,5,30,11,7,16,7,27,2,6,8,1,17,4,1,11,2,10,1,-,3,2,3,1,1,2,-,2,-,1,-,-,-,-,-,2,-,3,-,1,-,-,-,-,-,-,-,2,4124,Naphang,MMR015006
 Never attended,1596,1162,1111,1182,723,1530,536,796,858,560,1466,695,611,987,485,2066,419,501,607,448,2045,459,577,930,370,2199,195,362,310,235,1406,323,304,604,218,1860,128,191,256,121,1009,138,152,317,163,1535,82,138,134,87,490,120,121,235,80,1194,43,55,79,57,385,37,67,100,42,685,23,28,25,18,148,26,21,48,18,298,10,8,10,7,51,6,6,10,5,105,39848,Naphang,MMR015006
 Total,1882,1502,1590,1744,1134,2435,889,1335,1393,984,2154,1098,933,1492,686,2617,548,663,777,579,2379,562,679,1070,427,2381,238,396,353,259,1489,337,336,649,236,1919,136,202,271,126,1040,149,159,333,171,1563,85,144,142,88,511,124,122,246,82,1206,44,57,82,59,388,39,68,102,42,688,23,29,25,18,149,26,22,50,18,302,10,9,10,7,51,6,6,10,5,107,49497,Naphang,MMR015006
