School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,118,232,288,264,271,264,252,240,218,211,171,131,89,65,48,21,15,6,3,4,3,1,4,2,1,4,2,4,1,1,2,-,1,1,-,1,-,-,1,-,-,1,1,-,-,3,-,1,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,2954,Tonzaung,MMR004005
 Previously attended,12,19,16,22,20,19,15,24,45,67,58,75,93,133,112,138,145,138,139,129,151,121,115,112,107,166,91,100,99,89,100,74,70,96,89,102,72,81,93,89,84,72,54,84,54,84,51,55,45,43,53,43,33,27,29,36,33,18,14,14,23,18,9,11,3,7,2,6,4,6,8,3,1,4,2,5,-,-,-,2,-,1,-,-,2,2,4481,Tonzaung,MMR004005
 Never attended,212,75,14,12,4,5,-,8,5,9,5,3,8,9,1,13,2,4,8,8,16,12,6,16,11,14,5,17,6,9,17,16,17,15,9,18,14,16,26,13,18,19,12,24,10,45,14,17,24,24,26,28,20,25,13,45,13,16,17,27,28,25,16,9,8,30,5,15,11,11,16,11,5,9,13,16,3,9,4,5,9,5,1,-,5,9,1393,Tonzaung,MMR004005
 Total,342,326,318,298,295,288,267,272,268,287,234,209,190,207,161,172,162,148,150,141,170,134,125,130,119,184,98,121,106,99,119,90,88,112,98,121,86,97,120,102,102,92,67,108,64,132,65,73,69,68,80,72,53,52,42,82,46,34,31,41,51,43,25,20,11,38,7,21,15,17,24,15,6,13,15,21,4,9,4,7,9,6,2,-,7,11,8828,Tonzaung,MMR004005
