School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,10,8,5,4,12,2,7,9,8,9,7,2,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,Cocogyun,MMR013032
 Previously attended,2,-,1,-,3,2,2,2,2,1,1,2,4,9,6,7,9,12,12,8,7,12,9,7,12,15,14,13,10,9,17,7,12,5,11,7,5,9,7,3,4,3,4,6,4,10,4,9,7,5,6,2,2,2,1,3,1,3,2,1,1,1,3,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,364,Cocogyun,MMR013032
 Never attended,6,2,2,-,-,-,-,-,1,-,1,-,-,-,-,-,2,1,-,1,3,1,1,1,-,2,1,2,-,-,3,-,1,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,41,Cocogyun,MMR013032
 Total,18,10,8,4,15,4,9,11,11,10,9,4,5,9,7,7,11,13,12,9,10,13,10,8,12,17,15,15,10,9,20,7,13,5,12,7,5,9,8,3,4,4,4,6,4,10,4,9,7,5,6,2,2,2,1,4,2,3,3,1,1,2,3,1,-,1,-,-,-,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,490,Cocogyun,MMR013032
