School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,569,1761,2153,2003,1891,2127,2010,1946,1854,1444,1093,808,635,509,286,214,112,65,49,30,26,22,18,20,9,12,8,9,11,5,5,4,4,6,4,2,6,5,3,1,4,2,2,2,6,5,6,2,1,1,1,1,-,3,1,4,2,1,3,-,-,-,2,-,-,1,1,-,-,-,2,2,-,2,-,3,-,1,1,1,1,2,-,-,1,1,21807,Taungdwingyi,MMR009004
 Previously attended,111,190,234,234,251,281,374,549,718,1083,1261,1295,1522,1907,1656,2214,1918,2018,2041,1942,2349,1913,2058,2222,2057,2601,1861,2077,1992,1720,2274,1846,1819,1922,1626,2073,1443,1795,1627,1397,1937,1418,1489,1387,1182,1516,1211,1242,1289,1120,1425,1034,987,1002,779,965,694,708,694,595,702,458,537,396,299,446,199,228,242,215,390,167,196,191,100,178,102,129,114,90,110,69,48,49,29,129,88958,Taungdwingyi,MMR009004
 Never attended,1621,324,84,57,39,38,32,34,37,38,56,35,48,75,58,84,64,68,76,71,118,92,123,89,97,161,87,126,104,125,195,101,140,163,123,204,128,185,138,152,263,195,195,190,156,217,167,164,163,163,274,170,170,175,178,308,167,218,244,214,308,186,263,199,143,315,130,181,202,198,421,196,208,251,156,250,125,154,160,127,153,72,82,59,32,169,14321,Taungdwingyi,MMR009004
 Total,2301,2275,2471,2294,2181,2446,2416,2529,2609,2565,2410,2138,2205,2491,2000,2512,2094,2151,2166,2043,2493,2027,2199,2331,2163,2774,1956,2212,2107,1850,2474,1951,1963,2091,1753,2279,1577,1985,1768,1550,2204,1615,1686,1579,1344,1738,1384,1408,1453,1284,1700,1205,1157,1180,958,1277,863,927,941,809,1010,644,802,595,442,762,330,409,444,413,813,365,404,444,256,431,227,284,275,218,264,143,130,108,62,299,125086,Taungdwingyi,MMR009004
